Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std
Appendicularia,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.014594307141824312,,724.1443226318906,0.001383118353377287,
Appendicularia,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.006066173602695485,,910.6371395896389,0.0006097879852230414,
Appendicularia,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.0009483643502688185,,1147.0832576583095,0.00010073656124220952,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.0047583419569845855,,724.1443226318906,0.0004856982829856149,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.002675877904124135,,910.6371395896389,0.0002480519164090075,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.0022865970438754497,,1147.0832576583095,0.00021044024855417876,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.002069015063618953,,1450.068963877236,0.00017481462265483811,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0015408899651837954,,1827.9770239256288,0.00011321989516009212,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6368819972.300732,0.0016791121221668497,,2299.7825984209894,0.00011490142661609551,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,12713151508.920866,0.00046461565809870935,,2895.6864471140507,3.447649230294306e-05,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.24203938026921087,,455.9298191608002,0.029076405645934927,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.16802031447336238,,574.6651198741748,0.018770083450211653,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.10347359820679763,,724.1443226318906,0.011645655716270222,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.041994754470303514,,910.6371395896389,0.0038509016513429673,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.022930011309572097,,1147.0832576583095,0.0021213078461290273,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.009087800888244218,,1450.068963877236,0.0007518407566966137,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.004186365298134431,,1827.9770239256288,0.0003437370470370907,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6368819972.300732,0.0013334019408933807,,2299.7825984209894,0.00010738198342692493,
Copepoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,12713151508.920866,0.0003670462245790654,,2895.6864471140507,2.580091598980041e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,24865171.338516008,0.003943942005446115,,362.12981097943316,0.000492757843753993,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.0026093279766769804,,455.9298191608002,0.00033623083798229014,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.001567994434738105,,574.6651198741748,0.00019430033915755318,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.000993126125381571,,724.1443226318906,9.713455707537253e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.0016183400547480397,,910.6371395896389,0.00015281650223937697,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.002058654923971242,,1147.0832576583095,0.00018541694813132398,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.0012309637044607856,,1450.068963877236,0.0001064909147096814,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0015178243693026502,,1827.9770239256288,0.0001086757860252797,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6368819972.300732,0.0015109887270898959,,2299.7825984209894,0.0001078102364531122,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,12713151508.920866,7.495923839049182e-05,,2895.6864471140507,5.582439121804733e-06,
Eumalacostraca,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.00040613226470804175,,1450.068963877236,4.080115793788986e-05,
Eumalacostraca,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.00018495646077207803,,1827.9770239256288,1.3652366656444344e-05,
Eumalacostraca,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6368819972.300732,8.376986319153662e-05,,2299.7825984209894,6.844514874556991e-06,
Foraminifera,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,24865171.338516008,0.00837795154857058,,362.12981097943316,0.0010756039443524476,
Foraminifera,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.006991803869320705,,455.9298191608002,0.0008150971342799971,
Foraminifera,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.0026179079495829128,,574.6651198741748,0.00031193281779645486,
Foraminifera,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.001222921412764733,,724.1443226318906,0.00010744918973593417,
Foraminifera,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.0002841363782588095,,910.6371395896389,2.7493408418812363e-05,
Limacinidae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,24865171.338516008,0.0021715726118388652,,362.12981097943316,0.00028134133067909386,
Limacinidae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.0006537964106728757,,455.9298191608002,8.836845019481145e-05,
Limacinidae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.0005036207121598697,,910.6371395896389,5.161059097823925e-05,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6203012.08313392,0.12626931294102645,,227.96490958040008,0.019546990141427297,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,12449799.39849715,0.09456820443328878,,287.5552120897828,0.01317537043701476,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,24865171.338516008,0.06637156123082803,,362.12981097943316,0.008524549787939763,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.044225530811291075,,455.9298191608002,0.005526450172626014,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.03144240208980475,,574.6651198741748,0.0035108278191773854,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.018400340947473434,,724.1443226318906,0.00198281984477521,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.012187978358529705,,910.6371395896389,0.0011442210721970512,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.005462122790788445,,1147.0832576583095,0.0005116280547988185,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.002492615177546122,,1450.068963877236,0.00021958664116692784,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0006025333578208359,,1827.9770239256288,4.7541455449115675e-05,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6368819972.300732,0.0005104896020842394,,2299.7825984209894,3.411807058966935e-05,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,12713151508.920866,0.0002867270934751367,,2895.6864471140507,2.111422538811629e-05,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,25468270205.310867,0.00012494778959057265,,3650.3424496887937,8.021608846541333e-06,
Marine_snow,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,50950559778.40595,8.210333173364237e-05,,4599.565196841983,4.790861781706223e-06,
Mollusca_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.0007040024642603446,,455.9298191608002,8.523642894580311e-05,
Mollusca_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.0005152483844433369,,574.6651198741748,5.8653008047055856e-05,
Mollusca_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.0005803604088855035,,910.6371395896389,5.1381210573891516e-05,
Mollusca_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,9.75768342636013e-05,,1147.0832576583095,7.679681374700208e-06,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,24865171.338516008,0.006870717080344092,,362.12981097943316,0.0008349596903754008,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.003836163133969952,,455.9298191608002,0.00048382626582682634,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.003632102701872436,,574.6651198741748,0.00040060843621254276,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,198826383.29579958,0.002352398390238434,,724.1443226318906,0.0002483166787295735,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.0012316657197905753,,910.6371395896389,0.00011682016307137961,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.0006318084040552423,,1147.0832576583095,5.890101806183443e-05,
Ostracoda,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.0002523930330844771,,1450.068963877236,1.986124610963683e-05,
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,24865171.338516008,0.0005864658308173297,,362.12981097943316,7.208006649497678e-05,
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,49624096.665071465,0.0005551245891485616,,455.9298191608002,7.163747146619191e-05,
Rhizaria_others,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,99367219.08666033,0.0003575385179046195,,574.6651198741748,4.727949398663627e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,395398209.4983175,0.0012047721796366424,,910.6371395896389,0.0001273935955118831,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,790284465.9346219,0.000508552208345506,,1147.0832576583095,4.3260850636318276e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.0005181637806010934,,1450.068963877236,4.0042329147467996e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.00038641764516817616,,1827.9770239256288,2.948692435957568e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,12713151508.920866,0.00016532218877982958,,2895.6864471140507,1.0879753664807612e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,25468270205.310867,0.00016542279718593264,,3650.3424496887937,9.560316073441254e-06,
Tunicata,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,1596484088.142202,0.0007024228402328813,,1450.068963877236,5.0307347534075036e-05,
Tunicata,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0005182090768545892,,1827.9770239256288,3.7868341511534354e-05,
Tunicata,1.0,2012,11,North Atlantic Ocean,0.5,-23.5,0.0,200.0,1,6368819972.300732,0.00020251702919649246,,2299.7825984209894,1.509026901477132e-05,
Aggregate,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6203012.08313392,0.0013291040190464962,,227.96490958040008,0.00018907227931186894,
Aggregate,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12449799.39849715,0.0011722539431784807,,287.5552120897828,0.00017254006011445242,
Aggregate,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,24865171.338516008,0.0005439810359709646,,362.12981097943316,7.782340946758037e-05,
Aggregate,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.00016038298452439906,,455.9298191608002,2.0868823717840503e-05,
Aggregate,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.00018241767983712487,,574.6651198741748,2.197377844578562e-05,
Annelida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.0006308596096783002,,910.6371395896389,6.40149295685264e-05,
Annelida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.0002719546180281234,,1147.0832576583095,2.626142978185221e-05,
Annelida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.00024815482612507226,,1450.068963877236,2.0194768709538898e-05,
Annelida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.00017588248809006452,,1827.9770239256288,1.3188138380961505e-05,
Annelida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6368819972.300732,0.00014408106217082397,,2299.7825984209894,1.0486993602260414e-05,
Appendicularia,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.0036237198381074143,,574.6651198741748,0.0003956252411323084,
Appendicularia,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.0018230531509901423,,724.1443226318906,0.00018933425224532886,
Appendicularia,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.0009888292952743441,,910.6371395896389,9.866521254598566e-05,
Appendicularia,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.00023642473380226515,,1147.0832576583095,2.5800702943574097e-05,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.0014121419544752237,,574.6651198741748,0.00015041343033464757,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.001031391441669781,,724.1443226318906,0.00010181775465164478,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.0009811390511300592,,910.6371395896389,9.052701049074702e-05,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.0011241550991390554,,1147.0832576583095,9.337397255769673e-05,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.0006611000546923716,,1450.068963877236,5.240684696806398e-05,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0007509633904398706,,1827.9770239256288,5.6264972288624716e-05,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6368819972.300732,0.0008863875510041539,,2299.7825984209894,6.200204989406595e-05,
Chaetognatha,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12713151508.920866,0.00022982739611685955,,2895.6864471140507,1.446312352524225e-05,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.15420922529067796,,455.9298191608002,0.017799533604404543,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.08089199507273769,,574.6651198741748,0.00922937586366263,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.04147299731650999,,724.1443226318906,0.0044870868606948795,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.02205784905583873,,910.6371395896389,0.00204184972596229,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.013204817290552635,,1147.0832576583095,0.0011356916563555386,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.008251375363234122,,1450.068963877236,0.000705963604747543,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.005676442249712099,,1827.9770239256288,0.00043063579497230084,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6368819972.300732,0.0019785667336038528,,2299.7825984209894,0.00015025224751776615,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12713151508.920866,0.00048365845949541924,,2895.6864471140507,3.221589867583372e-05,
Copepoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,25468270205.310867,9.769460998505548e-05,,3650.3424496887937,7.4398164033698584e-06,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,24865171.338516008,0.016875081935946497,,362.12981097943316,0.0019069010857845716,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.006432783577789659,,455.9298191608002,0.0009117263990095745,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.001101292889709403,,574.6651198741748,0.00013485677302789667,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.0011580384827177643,,724.1443226318906,9.848978917274825e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.0011834372515558572,,910.6371395896389,0.00010596442469862236,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.0006755910110756306,,1147.0832576583095,5.605509865716992e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.0010327972418316845,,1450.068963877236,8.369451679974397e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0006146022826689015,,1827.9770239256288,4.844487013307971e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6368819972.300732,0.00024354737296737713,,2299.7825984209894,1.723301287856828e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12713151508.920866,0.00019025676464499313,,2895.6864471140507,1.4406405393770715e-05,
Crustacea_others,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,25468270205.310867,9.3246808995524e-05,,3650.3424496887937,5.920417278737985e-06,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12449799.39849715,0.0016412557574213432,,287.5552120897828,0.00021665263922303408,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,24865171.338516008,0.0011121884017912963,,362.12981097943316,0.00014108337388859602,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.0014055671772545673,,455.9298191608002,0.00017638875122315433,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.0008444562478176238,,574.6651198741748,9.295102740783652e-05,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.0007270900794910221,,724.1443226318906,7.591359092401785e-05,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.0009564822626175577,,910.6371395896389,9.254058625699165e-05,
Foraminifera,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.00017636274028554253,,1147.0832576583095,1.9580890626819624e-05,
Limacinidae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12449799.39849715,0.0008522900962565207,,287.5552120897828,0.00012671674386592572,
Limacinidae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,24865171.338516008,0.0005342507334805896,,362.12981097943316,6.70146025970831e-05,
Limacinidae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.0002198216199691865,,455.9298191608002,2.6531720606098725e-05,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6203012.08313392,0.07452376034507818,,227.96490958040008,0.01147646274006215,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12449799.39849715,0.05021210940965582,,287.5552120897828,0.007141838777230371,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,24865171.338516008,0.03507086731841705,,362.12981097943316,0.004641756777849235,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.028814049905595475,,455.9298191608002,0.0035191758106698063,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.01912588036691807,,574.6651198741748,0.002155569328066669,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.011212206776958243,,724.1443226318906,0.0011732427488304368,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.00787477888975177,,910.6371395896389,0.0007453586294715446,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.0031148557388565317,,1147.0832576583095,0.0002714448955521858,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.002217589295524919,,1450.068963877236,0.00017762863463531044,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.0016155157839313067,,1827.9770239256288,0.0001226695685585917,
Marine_snow,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6368819972.300732,0.00010234795039964271,,2299.7825984209894,6.8686741722407385e-06,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,24865171.338516008,0.004812816720072175,,362.12981097943316,0.0006084789383517834,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,49624096.665071465,0.0044399959318810415,,455.9298191608002,0.0005405969159068733,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,99367219.08666033,0.003335856801965157,,574.6651198741748,0.0003740403791191915,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,198826383.29579958,0.004402856592082505,,724.1443226318906,0.0004490954496251435,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,395398209.4983175,0.0018793414719609624,,910.6371395896389,0.00018877272808543174,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,790284465.9346219,0.0005587708639872005,,1147.0832576583095,5.229249614456536e-05,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.00012502283452641,,1450.068963877236,1.023960103582254e-05,
Ostracoda,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.00028920628931489585,,1827.9770239256288,2.2665041840647413e-05,
Salpida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.0002269054406345335,,1450.068963877236,1.9981443687959264e-05,
Salpida,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12713151508.920866,0.0002136091092665851,,2895.6864471140507,1.2704861449624566e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,1596484088.142202,0.0008685740742108541,,1450.068963877236,7.174831559128433e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,3198238305.1719217,0.00031408981944296285,,1827.9770239256288,2.0411792067015795e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,6368819972.300732,0.00033810341702645024,,2299.7825984209894,2.404035960284259e-05,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,12713151508.920866,9.993719605113235e-05,,2895.6864471140507,6.352430724812283e-06,
Siphonophorae,1.0,2012,11,North Atlantic Ocean,1.5,-23.5,0.0,200.0,1,25468270205.310867,7.467203802781324e-05,,3650.3424496887937,5.868024205474818e-06,
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,6203012.08313392,0.005821930799893825,,227.96490958040008,0.0008628883590006665,
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,12449799.39849715,0.005502868718067655,,287.5552120897828,0.0007625977387834805,
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,24865171.338516008,0.0021509475262067295,,362.12981097943316,0.0002712214086093832,
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,49624096.665071465,0.0013488545452055066,,455.9298191608002,0.0001684816692717716,
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,99367219.08666033,0.0004967547956437123,,574.6651198741748,5.470109625486279e-05,
Aggregate,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,198826383.29579958,0.00015517511348595383,,724.1443226318906,1.8258837627459266e-05,
Annelida,1.0,2012,11,North Atlantic Ocean,2.5,-22.5,0.0,200.0,1,99367219.08666033,0.0008519224778250537,,574.6651198741748,9.36121853433734e-05,
