Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Copepoda,0.5418181818181818,2014,04,North Atlantic Ocean,8.5,-23.5,2.0,201.0,4,-1.1377578952740381,0.31131238551495455,8.249068246979121,3.0269228679091142,0.8452951898133103,0.1595418011118059,-3.5611169055920424,0.8998704989421962,7.9528086809840275,3.0198109800185917,0.872247255836086,0.11399196476115435,3.0,0,1,0
Cyanophyceae,1.0,2014,04,North Atlantic Ocean,8.5,-23.5,3.0,201.0,2,-1.0112917233083347,0.0006609998582822715,6.7682988346396185,0.33196576626705526,0.8950399726956357,0.07751108684593803,-3.070230568909156,0.3206162349476667,6.1141327069580464,0.662658706708172,0.8755079412676036,0.1248756440390625,3.0,0,1,0
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,8.5,-23.5,1.0,201.0,1,-0.3806285507869517,,1.1193292291870893,,0.46821914949814103,,-1.5855602077912931,,1.5607724975902286,,0.6509867868809499,,5.0,0,0,1
Fecal_pellet,0.0,2014,04,North Atlantic Ocean,8.5,-23.5,2.0,201.0,2,-1.2788894877758274,0.011615878223324091,8.661076827879839,0.07700035387953111,0.9073366974602067,0.019687346216824966,-3.5817225853537265,0.3422487952662674,7.17587949286569,1.050754528102358,0.856040717697012,0.09208294717475281,3.0,0,1,0
Marine_snow,0.0,2014,04,North Atlantic Ocean,8.5,-23.5,2.0,201.0,2,-1.9824774457045156,0.14471949626429856,16.065805522759128,1.6252784386630943,0.9909730038531914,0.01276434720532043,-5.918009545966739,0.3811618719890435,15.477391324583632,1.5029874472979636,0.9918064770866797,0.011526264959740079,3.0,0,1,0
Marine_snow,0.0,2014,04,North Atlantic Ocean,8.5,-23.5,1.0,201.0,2,-1.9824774457045156,0.14471949626429856,16.065805522759128,1.6252784386630943,0.9909730038531914,0.01276434720532043,-5.918009545966739,0.3811618719890435,15.477391324583632,1.5029874472979636,0.9918064770866797,0.011526264959740079,3.0,0,1,0
Acantharia,0.00693069306930693,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,4,-0.9521269858290486,0.2446776616918231,6.244934048450274,2.5759721504619613,0.7607686254350706,0.26263033037848305,-3.150185717082954,0.432192111985013,6.378087525380719,1.599394507503895,0.8542867626759533,0.13403874887199077,4.0,0,1,1
Acantharia,0.00693069306930693,2014,04,North Atlantic Ocean,8.5,-22.5,19.0,201.0,4,-0.9521269858290486,0.2446776616918231,6.244934048450274,2.5759721504619613,0.7607686254350706,0.26263033037848305,-3.150185717082954,0.432192111985013,6.378087525380719,1.599394507503895,0.8542867626759533,0.13403874887199077,4.0,0,1,1
Aggregate,0.06895161290322574,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,4,-1.1764386341448791,0.376858002210985,8.971730501190194,3.7127213484298034,0.8878847924203938,0.09690524456411731,-3.8347216559703936,1.1102653285959956,9.197053251289947,3.772024695021742,0.9058825261231563,0.09886803046532776,5.0,0,0,0
Collodaria_others,0.024054982817869417,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,4,-1.1832425954824177,0.42608848811615585,8.889907509691096,4.088360715562898,0.759593589809396,0.25057574156093043,-3.782919270146859,1.2566417478831287,8.870710038380968,4.171806561255884,0.799628992165281,0.20584961947877758,3.0,0,1,1
Copepoda,0.050628986534372776,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,4,-1.0588630802966446,0.37458502045876135,7.801308410984899,3.629569250213175,0.8351563926550887,0.1057568002945763,-3.3682626985827495,1.0781728357046407,7.614786089921933,3.5851600789282188,0.8539115600522778,0.08623725090499472,4.0,0,1,0
Copepoda,0.050628986534372776,2014,04,North Atlantic Ocean,8.5,-22.5,2.0,201.0,4,-1.0588630802966446,0.37458502045876135,7.801308410984899,3.629569250213175,0.8351563926550887,0.1057568002945763,-3.3682626985827495,1.0781728357046407,7.614786089921933,3.5851600789282188,0.8539115600522778,0.08623725090499472,4.0,0,1,0
Cyanophyceae,0.17888394512421205,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,2,-2.6882275822758963,0.9685594375615306,22.51984102025525,8.889788472586064,0.9749527090107933,0.01991580495021015,-8.095646611387648,2.5820702416859733,22.337840549516997,8.149092984694818,0.9783635360433874,0.020655051087152983,3.0,0,1,0
Eumalacostraca,0.02857142857142857,2014,04,North Atlantic Ocean,8.5,-22.5,2.0,201.0,4,-0.7226904297811177,0.05200593007153579,4.373765373837205,0.6030845152251704,0.7119489825767642,0.3233533577365772,-2.523684261713117,0.2396879486838333,4.652326108842813,0.8542775095609918,0.7812894727289635,0.2340584793317486,4.0,0,1,1
Eumalacostraca,0.02857142857142857,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,4,-0.7226904297811177,0.05200593007153579,4.373765373837205,0.6030845152251704,0.7119489825767642,0.3233533577365772,-2.523684261713117,0.2396879486838333,4.652326108842813,0.8542775095609918,0.7812894727289635,0.2340584793317486,4.0,0,1,1
Fecal_pellet,0.0,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,1,-2.768731593460874,,22.515599480358546,,0.995214237659915,,-8.669069096309688,,23.393094316456413,,0.9982789627322222,,3.0,0,1,0
Marine_snow,0.07862903225806447,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,4,-1.7319858419843714,0.4034367187439631,14.142270673600626,3.9609031508629666,0.9547924652053097,0.07169686997135132,-5.506621017803354,1.1655262766199321,14.544794433281863,3.9351153366101603,0.9614398725803397,0.06422492254842477,4.0,0,1,0
Mollusca_others,0.0344827586206896,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,1,-1.5776723941224573,,11.435412354953005,,0.7658177864536619,,-4.5460812075629455,,10.244541493942918,,0.7798067514600034,,3.0,0,1,1
Rhizaria_others,1.0,2014,04,North Atlantic Ocean,8.5,-22.5,1.0,201.0,1,-0.6662175465040301,,2.947854948857145,,0.5627929462593324,,-2.7252456850090607,,4.423017345786122,,0.7957154104125883,,3.0,0,1,1
Acantharia,0.4390243902439024,2014,04,North Atlantic Ocean,8.5,-21.5,2.0,201.0,2,-1.2391681079831112,0.2762010097887871,8.978669088527667,2.2408760792980544,0.804861009199099,0.06964411831861411,-3.8085918319518397,0.7527939793999838,8.551671514619084,2.1517813221667317,0.7868997676236231,0.011163255504653632,3.0,0,1,0
Acantharia,0.4390243902439024,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,2,-1.2391681079831112,0.2762010097887871,8.978669088527667,2.2408760792980544,0.804861009199099,0.06964411831861411,-3.8085918319518397,0.7527939793999838,8.551671514619084,2.1517813221667317,0.7868997676236231,0.011163255504653632,3.0,0,1,0
Aggregate,0.8488888888888889,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,2,-0.9687286792387952,0.2124991114984662,7.63849917194219,1.394360612563666,0.9204997759980542,0.07575028622054997,-3.206779559213057,0.6481831605329653,7.777226154637013,1.4846836957028982,0.926800832134747,0.07049313774169026,6.0,0,0,0
Aggregate,0.8488888888888889,2014,04,North Atlantic Ocean,8.5,-21.5,2.0,201.0,2,-0.9687286792387952,0.2124991114984662,7.63849917194219,1.394360612563666,0.9204997759980542,0.07575028622054997,-3.206779559213057,0.6481831605329653,7.777226154637013,1.4846836957028982,0.926800832134747,0.07049313774169026,6.0,0,0,0
Collodaria_others,0.0405405405405405,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,2,-0.6740639381408282,0.5270131590100952,3.6703673457349213,5.7828806434317555,0.8623185702554177,0.08561773988828608,-1.7789870465891038,2.068865160796763,2.039717061656359,7.440035274502422,0.9741382740341559,0.03591147283559591,3.0,0,1,0
Copepoda,0.345679012345679,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,2,-1.27824835133647,0.4738203547711655,9.66398370532658,4.448740941199384,0.874534150539132,0.05629434525862094,-3.9046278743302656,1.4723193519285875,9.159219941973978,4.730792512884845,0.8596292507988865,0.06658414641746208,4.0,0,1,0
Copepoda,0.345679012345679,2014,04,North Atlantic Ocean,8.5,-21.5,2.0,201.0,2,-1.27824835133647,0.4738203547711655,9.66398370532658,4.448740941199384,0.874534150539132,0.05629434525862094,-3.9046278743302656,1.4723193519285875,9.159219941973978,4.730792512884845,0.8596292507988865,0.06658414641746208,4.0,0,1,0
Cyanophyceae,0.3,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,1,-2.8489413862556052,,23.893076707043925,,0.9984146990455611,,-8.795523205862278,,24.430577772444895,,0.9999661722337034,,3.0,0,1,0
Fecal_pellet,0.8589743589743589,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,1,-1.3469999177038672,,9.2787949945853,,0.7565759331203972,,-3.347307266209205,,6.511702145035903,,0.606273946351199,,3.0,0,1,1
Marine_snow,0.8388235294117647,2014,04,North Atlantic Ocean,8.5,-21.5,19.0,201.0,2,-1.5465115960246982,0.8312899837585049,12.903704772374368,6.979043370652035,0.9494120960601472,0.004867841398329862,-4.951555666571314,2.4368161230388687,13.249026068566181,7.0420284653059895,0.9517753824897917,0.0027469745773110545,4.0,0,1,0
Marine_snow,0.8388235294117647,2014,04,North Atlantic Ocean,8.5,-21.5,2.0,201.0,2,-1.5465115960246982,0.8312899837585049,12.903704772374368,6.979043370652035,0.9494120960601472,0.004867841398329862,-4.951555666571314,2.4368161230388687,13.249026068566181,7.0420284653059895,0.9517753824897917,0.0027469745773110545,4.0,0,1,0
Acantharia,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,2,-1.169598636436628,0.21147816935278432,8.785348994665817,2.1403196611412882,0.7859351891299269,0.17415878494461945,-3.6752335343832616,0.5823598680098538,8.57332903214113,2.003837168991792,0.7986170783946671,0.1560504621677254,4.0,0,1,1
Aggregate,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,2,-1.0878907350608267,0.6082003561484423,8.512924337691725,5.85560347285813,0.962074530025492,0.006769720718925017,-3.4278909990631954,1.7492050985086804,8.260796599020047,5.78827203735221,0.9762217622816486,0.005699376582171561,6.0,0,0,0
Appendicularia,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,3.0,201.0,1,-0.7933559595182538,,5.509445554243047,,0.9872119245952582,,-1.8313152541672344,,2.414926334563402,,0.8194180429187846,,3.0,0,1,0
Chaetognatha,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,1,-0.8480519891158677,,5.226786967801864,,0.8046956808656045,,-2.7252456850090607,,5.007469035340285,,0.7957154104125895,,3.0,0,1,0
Collodaria_others,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,2,-0.5930053250277859,0.0581187225178797,3.1333434204381367,0.4560455994785559,0.507779977015911,0.1377186144782419,-2.1746290179010983,0.005511819871531738,3.474814174081742,0.06398023767977211,0.5781897315517666,0.20423808391716028,4.0,0,1,1
Copepoda,0.0064102564102564,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,2,-1.2189137001248422,0.028315915950771042,9.350174982416407,0.42119008917388945,0.9013514117148167,0.023933281806918238,-3.789421505760802,0.12937082388713447,9.031979336472265,0.25503732975258364,0.9038587426167796,0.03566845643832068,4.0,0,1,0
Cyanophyceae,0.1208053691275167,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,1,-3.2910568239560605,,28.13232751208632,,0.9379770993950157,,-9.712000305933397,,27.5332907955956,,0.9488092003580685,,3.0,0,1,0
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,3.0,201.0,2,-0.38799833803339195,0.15743422726768094,1.4984678568536645,1.5895429313443235,0.5014769022922522,0.18319274636558408,-1.4684195663018025,0.47963274748165746,1.4687709746022326,1.6537313144962935,0.6410729224493703,0.21631287241128772,6.0,0,0,1
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,2,-0.38799833803339195,0.15743422726768094,1.4984678568536645,1.5895429313443235,0.5014769022922522,0.18319274636558408,-1.4684195663018025,0.47963274748165746,1.4687709746022326,1.6537313144962935,0.6410729224493703,0.21631287241128772,6.0,0,0,1
Fecal_pellet,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,1,-0.6126883881224522,,2.772098143913831,,0.9771249526126788,,-1.8491720509578375,,1.9464961244516283,,0.8297912232159245,,3.0,0,1,0
Marine_snow,0.0027397260273972,2014,04,North Atlantic Ocean,8.5,-19.5,1.0,201.0,2,-1.5552536720596772,0.16968219288183697,12.678195480628725,1.608770705022826,0.9704030106250425,0.020117491589243582,-5.0143549259755344,0.5820187646869245,13.152781798256813,1.8871080690393347,0.9777286266807454,0.018713895842516724,4.0,0,1,0
Mollusca_others,0.0,2014,04,North Atlantic Ocean,8.5,-19.5,3.0,201.0,1,-1.172613200052463,,7.795506277604881,,0.8120371835034488,,-3.296940482799148,,6.3956466786437325,,0.7872075265625474,,3.0,0,1,0
Acantharia,0.0,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-1.1052942815740665,,8.141749361581738,,0.9076730676948233,,-3.5618161242799418,,8.153830780248553,,0.9082608003427366,,5.0,0,0,0
Aggregate,0.0,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-1.7411046838441222,,14.577246647543994,,0.9666309111613933,,-5.4917368249908325,,14.847590107019185,,0.9758811345753343,,6.0,0,0,0
Annelida,0.0,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-0.7818999179903507,,4.538882283513562,,0.7368512067410528,,-1.8443370627897389,,1.9519662886183173,,0.8176211716754591,,3.0,0,1,1
Collodaria_others,0.0,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-0.942006848703743,,6.134602446724278,,0.9727542071576629,,-3.1259578561429517,,6.280760331154509,,0.9582748851836982,,6.0,0,0,0
Copepoda,0.0118343195266272,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-1.549561037909186,,12.384040313207036,,0.9464308913249142,,-5.072121236974062,,13.08521429267136,,0.938687683869907,,5.0,0,0,0
Eumalacostraca,0.0178571428571428,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-0.39184029233817336,,1.2427351415418801,,0.4845295540304483,,-1.4274706857029362,,1.0561295009575349,,0.5843030134854263,,5.0,0,0,1
Marine_snow,0.0039138943248532,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-1.7549936215807165,,14.564092697284407,,0.9652635111492691,,-5.651122847160425,,15.215472822890067,,0.9768340026772208,,5.0,0,0,0
Phaeodaria,0.0,2014,04,North Atlantic Ocean,8.5,-18.5,2.0,201.0,1,-0.10937246998453531,,-2.106180538184339,,0.04402833695940345,,-0.40289724623335665,,-2.9619040427469225,,0.038702547694981715,,4.0,0,1,1
Acantharia,0.0,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-1.0593106765889717,0.1563699136970501,7.4077586883916124,1.628455096077313,0.829434086092421,0.10390251158241956,-3.461033585143764,0.793939446553414,7.4880807331643755,2.7170667896693455,0.8492516379904794,0.09313952984573443,3.0,0,1,0
Aggregate,0.0,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-0.7026847568553694,0.0875562241143383,4.376898378761783,1.075407569099092,0.8842678694154946,0.14350633988778955,-2.308479237548907,0.5559110392523959,4.126028308477442,2.040946154658462,0.8971231051735213,0.1193017391524249,6.0,0,0,0
Collodaria_others,0.0,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-1.106621741791399,0.32373874062392427,8.250031622733365,2.4170885126956945,0.8686902846535858,0.06979532520477054,-3.401992878861118,0.6072502261307537,7.744348307145093,1.3615895278919021,0.8952428509766741,0.06115555139946529,4.0,0,1,0
Copepoda,0.0,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-1.7488268140915835,0.37193520645841366,14.163187648953846,3.508958699446102,0.8839138572637559,0.06856446243608913,-5.509128711853416,0.9580390632723335,14.397085694478514,3.1022421985647295,0.9197339072205312,0.07137384825174214,3.0,0,1,0
Cyanophyceae,0.2551724137931034,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-2.6131530686115045,0.3844118113665129,21.71830877782815,3.7234056199411607,0.9947257582827347,0.007354213417160373,-8.426523430343957,1.04921096391839,23.24547528961063,3.5054523931733432,0.9902908494032688,0.012735919314974559,3.0,0,1,0
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-0.6928759304780332,0.3971245895083181,4.233307599749983,3.96146647797018,0.905530189174776,0.11615648351117325,-2.7092324470020235,1.578603520836337,5.416340270404989,5.42940505384769,0.8732991963368686,0.12945132362536887,3.0,0,1,0
Marine_snow,0.0054644808743169,2014,04,North Atlantic Ocean,9.5,-25.5,2.0,201.0,2,-1.6271811509945884,0.01964545215479749,13.080346360345464,0.2641426150217563,0.9938601738581944,0.001612688239849013,-5.081105418190538,0.24678789856181868,13.10639312898366,0.8504793920834915,0.9915668104844041,0.007370507805424159,3.0,0,1,0
Acantharia,0.022727272727272697,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-2.00867776411199,,17.150069000725864,,0.8051838916603961,,-5.916549879588768,,16.25060568269662,,0.869617411647746,,3.0,0,1,0
Aggregate,0.0155038759689922,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-0.8924629526838814,,6.487875764787386,,0.8108357327776129,,-3.155265649827371,,7.181835450528045,,0.8242236584985274,,6.0,0,0,0
Collodaria_others,0.0,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-0.9838540045308379,,7.39510296611801,,0.823813567275441,,-3.3927724988577848,,7.977490761696469,,0.8374326847604299,,5.0,0,0,0
Copepoda,0.0147058823529411,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-1.070598677221193,,7.90771723618732,,0.7929243182691456,,-3.4819603495732347,,7.9888089440579275,,0.812205218167287,,5.0,0,0,1
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-1.1827660079286353,,8.199968986377167,,0.9573070964352605,,-4.156912649192469,,9.336221845711792,,0.9204969428283307,,3.0,0,1,0
Fecal_pellet,0.0,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-1.7051761032367634,,12.843758807769825,,0.9491419954577217,,-5.034695942476576,,12.069235227784466,,0.9623920935948246,,3.0,0,1,0
Marine_snow,0.014388489208633,2014,04,North Atlantic Ocean,9.5,-24.5,2.0,201.0,1,-1.526462938312678,,12.34381790240593,,0.9854597167233665,,-4.910341424551909,,12.742234196055218,,0.9794001279498377,,4.0,0,1,0
Acantharia,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,3.0,201.0,2,-0.54656409991043,0.26080875375077195,2.546430823671586,2.895006701952094,0.39496847706534594,0.4758807274270339,-2.0070601780281314,0.5075643507086829,2.778637224016131,2.094482435783923,0.39163568297889945,0.42617575440145794,3.0,0,1,1
Aggregate,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,3.0,201.0,2,-1.1931176990658185,0.5899913354651959,8.729908169299655,5.134863795604218,0.858139371435559,0.17573486425334384,-3.7437561616053134,1.3945803018457519,8.528959847781348,4.1192506483365845,0.8958843190537837,0.12911153864572097,4.0,0,1,0
Collodaria_others,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,8.0,201.0,2,-1.0226019730831537,0.5978711361448537,7.47168167100755,6.404793014271656,0.8097535603786399,0.06104228646773544,-3.232396561576439,1.597614507596453,7.190467395788211,5.9233603022382395,0.8784663686948142,0.003558261563977529,4.0,0,1,0
Collodaria_others,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,3.0,201.0,2,-1.0226019730831537,0.5978711361448537,7.47168167100755,6.404793014271656,0.8097535603786399,0.06104228646773544,-3.232396561576439,1.597614507596453,7.190467395788211,5.9233603022382395,0.8784663686948142,0.003558261563977529,4.0,0,1,0
Copepoda,0.3763636363636364,2014,04,North Atlantic Ocean,9.5,-23.5,8.0,201.0,3,-1.0878267804473136,0.2713546816507429,8.027756491518879,2.5754927008649626,0.9578677985306189,0.031417460422478505,-3.4065613966253774,0.7032177254154821,7.697701525310056,2.325685250197336,0.9486082559750445,0.0470449908896867,3.0,0,1,0
Copepoda,0.3763636363636364,2014,04,North Atlantic Ocean,9.5,-23.5,3.0,201.0,3,-1.0878267804473136,0.2713546816507429,8.027756491518879,2.5754927008649626,0.9578677985306189,0.031417460422478505,-3.4065613966253774,0.7032177254154821,7.697701525310056,2.325685250197336,0.9486082559750445,0.0470449908896867,3.0,0,1,0
Copepoda,0.3763636363636364,2014,04,North Atlantic Ocean,9.5,-23.5,7.0,201.0,3,-1.0878267804473136,0.2713546816507429,8.027756491518879,2.5754927008649626,0.9578677985306189,0.031417460422478505,-3.4065613966253774,0.7032177254154821,7.697701525310056,2.325685250197336,0.9486082559750445,0.0470449908896867,3.0,0,1,0
Cyanophyceae,0.0583333333333333,2014,04,North Atlantic Ocean,9.5,-23.5,8.0,201.0,1,-1.5861203668991208,,11.730860352199938,,0.7423060214802751,,-5.443262224829461,,13.319123480181574,,0.8401451421328888,,4.0,0,1,1
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,8.0,201.0,2,-1.1195944065669035,0.7608620245147277,8.779410152089532,8.525661030314623,0.9341506034210225,0.004274605726572056,-3.4337552675191496,1.5743821603340278,8.073260624510734,6.2173514996674175,0.850565130459521,0.10169201204239062,3.0,0,1,0
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,3.0,201.0,2,-1.1195944065669035,0.7608620245147277,8.779410152089532,8.525661030314623,0.9341506034210225,0.004274605726572056,-3.4337552675191496,1.5743821603340278,8.073260624510734,6.2173514996674175,0.850565130459521,0.10169201204239062,3.0,0,1,0
Marine_snow,0.0074349442379182,2014,04,North Atlantic Ocean,9.5,-23.5,3.0,201.0,2,-1.9546591727198832,0.3563890473471913,15.947726269501302,3.1101602319092874,0.9906941070100661,0.011157439447331191,-6.110176093316943,0.9689555620752476,16.214949209117417,2.892588967106045,0.986727467397243,0.016080502035364288,4.0,0,1,0
Phaeodaria,0.0,2014,04,North Atlantic Ocean,9.5,-23.5,8.0,201.0,1,-1.1841601895183842,,7.5302875049122395,,0.9479208275955205,,-3.2969404827991506,,5.970143651478939,,0.787207526562545,,3.0,0,1,0
Acantharia,0.2432432432432432,2014,04,North Atlantic Ocean,9.5,-22.5,18.0,201.0,1,-0.844260268002228,,4.992017747489202,,0.739389048245571,,-2.706855937185043,,4.69903545426995,,0.9018883337275304,,4.0,0,1,1
Aggregate,0.3582089552238806,2014,04,North Atlantic Ocean,9.5,-22.5,2.0,201.0,3,-1.483250543551712,0.06903827922442968,11.290486970106718,0.8834154058337509,0.9109274372897316,0.06460766358667266,-4.730931057627723,0.3946840471258925,11.535198147091625,1.4987679585680198,0.8954248194365224,0.10106245130244694,3.0,0,1,0
Aggregate,0.3582089552238806,2014,04,North Atlantic Ocean,9.5,-22.5,1.0,201.0,3,-1.483250543551712,0.06903827922442968,11.290486970106718,0.8834154058337509,0.9109274372897316,0.06460766358667266,-4.730931057627723,0.3946840471258925,11.535198147091625,1.4987679585680198,0.8954248194365224,0.10106245130244694,3.0,0,1,0
Annelida,0.0,2014,04,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,-0.010667715828109938,,-3.1280905235660574,,0.001213460185239268,,-0.33841382645696055,,-3.243056156635401,,0.9999985819525686,,3.0,0,1,1
Collodaria_others,0.1509433962264151,2014,04,North Atlantic Ocean,9.5,-22.5,2.0,201.0,1,-1.4725391278719584,,11.299091891691992,,0.9958434048709726,,-5.31368185608211,,13.48511177611754,,0.999573693939515,,3.0,0,1,0
Copepoda,0.284313725490196,2014,04,North Atlantic Ocean,9.5,-22.5,2.0,201.0,3,-1.312967402458829,0.3215903446515028,9.79580011039262,2.957301968632996,0.7874550871745098,0.0778650657075082,-4.087527969424361,0.8221388604829714,9.572134598831864,2.5276599915811206,0.8151533877103051,0.03736208489728231,3.0,0,1,1
Eumalacostraca,0.0,2014,04,North Atlantic Ocean,9.5,-22.5,1.0,201.0,1,-0.5487812703128577,,2.6949105521156294,,0.24268868411171163,,-1.4414322383285836,,0.9674036166556474,,0.15351212685178228,,3.0,0,1,1
Fecal_pellet,0.625,2014,04,North Atlantic Ocean,9.5,-22.5,18.0,201.0,1,-0.8345427985900344,,4.776876362120129,,0.8442413978014771,,-1.8491720509578355,,1.9677134073149847,,0.8297912232159247,,3.0,0,1,0
Marine_snow,0.4125560538116592,2014,04,North Atlantic Ocean,9.5,-22.5,1.0,201.0,2,-1.5168869994713052,0.5205687800138661,11.951047556520027,4.541233358273623,0.9571992461453154,0.038635724817889086,-5.0043623411116975,1.4373426703689185,12.744882080457893,4.316618283313619,0.9676261665566914,0.027640787416914087,4.0,0,1,0
Marine_snow,0.4125560538116592,2014,04,North Atlantic Ocean,9.5,-22.5,18.0,201.0,2,-1.5168869994713052,0.5205687800138661,11.951047556520027,4.541233358273623,0.9571992461453154,0.038635724817889086,-5.0043623411116975,1.4373426703689185,12.744882080457893,4.316618283313619,0.9676261665566914,0.027640787416914087,4.0,0,1,0
Acantharia,1.0,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-0.6420051670604144,,3.4562487863676847,,0.9065409439600659,,-2.362111100530915,,3.957821300745283,,0.9564263765091765,,5.0,0,0,0
Aggregate,0.9972602739726028,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-1.2681561087890025,,10.754971474793393,,0.9644729506621286,,-4.158508392795214,,11.155839179423253,,0.9660707447499197,,6.0,0,0,0
Collodaria_others,1.0,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-0.0436225929054067,,-2.6834259615665745,,0.028982924851471914,,-0.32082578548992413,,-3.2144930025801193,,0.9990877642598752,,3.0,0,1,1
Copepoda,1.0,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-1.3452147515291681,,10.46043225658877,,0.9883345405989415,,-4.383959260269413,,10.878952703216804,,0.9968192143143143,,4.0,0,1,0
Cyanophyceae,1.0,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-1.3899297724971107,,10.071262692712875,,0.9512338677668709,,-4.781434450887238,,11.28703591788938,,0.9693513037449281,,3.0,0,1,0
Fecal_pellet,1.0,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-2.5838876198047753,,21.479633278198992,,0.911629790651612,,-7.954983889228179,,21.83326672977728,,0.898898580690302,,3.0,0,1,0
Marine_snow,1.0,2014,04,North Atlantic Ocean,9.5,-19.5,1.0,201.0,1,-1.2638098211227147,,10.516351810836225,,0.9929129305575596,,-4.196235749945745,,11.079290897469583,,0.9943457385182036,,7.0,0,0,0
Acantharia,0.0,2014,04,North Atlantic Ocean,10.5,-26.5,3.0,201.0,1,-0.9771063245438723,,6.6668943427381775,,0.8296529184807663,,-3.12040724044705,,6.42251984315765,,0.810006469063238,,5.0,0,0,0
Aggregate,0.0,2014,04,North Atlantic Ocean,10.5,-26.5,3.0,201.0,1,-0.708072728684741,,4.686537806135913,,0.9123503936759797,,-2.5030917787070326,,5.006049017260079,,0.9318399197742729,,6.0,0,0,0
