Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Appendicularia,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,2,-1.7470145846913983,1.0944179523384188,12.0476948915064,8.882203432171977,0.840761408873856,0.031581627866291,-5.29959241830966,2.993213003047552,11.727911692942325,8.390393602607316,0.8299802969850312,0.03238038514750133,3.0,0,1,0
Copepoda,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,2,-1.1457458735230412,0.23514840790963662,8.562546570284319,2.406133796972408,0.9652561564560729,0.010412509402604143,-3.772199743496744,0.6902036372573864,8.857921431880396,2.448435867205621,0.9655875146356445,0.012354310704438841,9.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,1,-0.19490837902295374,,-0.4560230976798314,,0.008467000218764786,,-1.5128729644938201,,1.2921994714961809,,0.06009202782029621,,4.0,0,1,1
Limacinidae,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,1,-1.1002593876652724,,6.99581397549956,,0.8460045752859646,,-3.2020920507967228,,6.141394086804315,,0.895573449079953,,4.0,0,1,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,2,-1.0390198810421714,0.13792872022662567,6.88161711535116,1.4122214349462132,0.866002116171092,0.1234507902900598,-3.484873033081099,0.37669908654489653,7.236621011978067,1.3443872626359885,0.869616564237621,0.11471162642229522,8.0,0,0,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,2,-1.0390198810421714,0.13792872022662567,6.88161711535116,1.4122214349462132,0.866002116171092,0.1234507902900598,-3.484873033081099,0.37669908654489653,7.236621011978067,1.3443872626359885,0.869616564237621,0.11471162642229522,8.0,0,0,0
Salpida,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,93.96926208,1,-0.28932072290616734,,-0.5929247736370353,,0.9670358083857827,,-0.3304608831848684,,-3.6880015420721444,,0.9995575804037812,,3.0,0,1,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,44.5,-3.5,0.0,98.4807753,1,-0.8738053982971411,,5.757120231823656,,0.8379959580506752,,-2.808922874171551,,5.485829931863251,,0.856067192477604,,7.0,0,0,0
Appendicularia,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-0.8280818028490131,0.0043266707496675974,5.154790891165254,0.28858686535003686,0.8358293326325296,0.014342878964833732,-2.5759655028072315,0.011136217595677386,4.702699381722384,0.3518787914809983,0.8438439356733402,0.057674734293958356,5.0,0,0,0
Copepoda,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,93.96926208,2,-1.3234643009002394,0.006717293185435822,10.387124256353623,0.02751352652314141,0.935859327475508,0.0575310927230842,-4.348900841557347,0.032238950301920186,10.871573277140723,0.014242875113216619,0.9417859561516007,0.05019495005561185,8.0,0,0,0
Copepoda,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-1.3234643009002394,0.006717293185435822,10.387124256353623,0.02751352652314141,0.935859327475508,0.0575310927230842,-4.348900841557347,0.032238950301920186,10.871573277140723,0.014242875113216619,0.9417859561516007,0.05019495005561185,8.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-0.9243349655807711,0.42676184901556385,5.784584535640108,3.8957752840134994,0.7896410928855238,0.19481700174959304,-2.88741912926012,1.5077878813124586,5.398513217025008,4.6152682441652475,0.8148475740711039,0.1498697631945551,3.0,0,1,1
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,1,-0.6800543603138774,,3.153123467684592,,0.8261128757661803,,-1.8460903840613492,,1.6091539689006886,,0.8186669905676266,,3.0,0,1,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-1.1347802448752966,0.25508021703787714,7.869151228710193,2.2395233922304545,0.9305755351432113,0.023686395550857817,-3.7803413498414633,0.7043794999206378,8.28144397991946,2.146829134087495,0.9429803418981082,0.023519149083182932,10.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,98.4807753,2,-0.7777577940660079,0.43452249889264044,5.0062079141611076,4.2525399313591326,0.532411829227637,0.29908257834770036,-2.5996197706224855,1.3068166686729574,4.9848324618526805,4.39394006942564,0.5897786446830608,0.2511140865467938,7.0,0,0,1
Siphonophorae,1.0,2011,05,North Atlantic Ocean,44.5,-2.5,0.0,93.96926208,2,-0.7777577940660079,0.43452249889264044,5.0062079141611076,4.2525399313591326,0.532411829227637,0.29908257834770036,-2.5996197706224855,1.3068166686729574,4.9848324618526805,4.39394006942564,0.5897786446830608,0.2511140865467938,7.0,0,0,1
Appendicularia,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,1,-2.3077766864681806,,17.946907272689185,,0.8452861996427474,,-7.029778251851994,,17.950733030195696,,0.8694248068407494,,6.0,0,0,0
Chaetognatha,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,1,-0.5736042854141937,,2.604975767550125,,0.9894927080725165,,-1.8021340765101843,,1.9720336241598333,,0.9518541106691865,,3.0,0,1,0
Cnidaria_others,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,1,-0.041425086749952364,,-1.7666255408738125,,0.9457191122354811,,-0.3403414149289461,,-2.14488372519531,,0.9994689529553241,,3.0,0,1,0
Copepoda,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,1,-1.6377289016259815,,12.959076838318618,,0.9006735421158865,,-5.298514554466906,,13.540616490819357,,0.8991801134018337,,7.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,1,-1.0792263847377712,,7.150581040757647,,0.9947042565015258,,-3.5901548802145835,,7.475519729387052,,0.9861762735759341,,3.0,0,1,0
Echinodermata,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-0.40322016898646595,0.40150921096432934,1.8312644930819337,3.7004946279197384,0.8695523617054792,0.10847838674273065,-1.2703893811845703,1.3196343308862246,1.1693715146267492,4.148322639543295,0.5651612871355524,0.5806177029384634,3.0,0,1,0
Echinodermata,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,2,-0.40322016898646595,0.40150921096432934,1.8312644930819337,3.7004946279197384,0.8695523617054792,0.10847838674273065,-1.2703893811845703,1.3196343308862246,1.1693715146267492,4.148322639543295,0.5651612871355524,0.5806177029384634,3.0,0,1,0
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,1,-3.259633915035973,,27.315070790409894,,0.8456238792752624,,-9.292002206511318,,25.60028304751178,,0.7651573723118205,,3.0,1,1,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.1763750747927162,0.5339833235791519,8.818954630852483,3.8588909067659434,0.8559357530642586,0.015928026772383433,-3.8033042404051267,1.5244299310437464,8.948912958038992,3.7933772718692547,0.8805312351567509,0.020319096898672565,8.0,0,0,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,2,-1.1763750747927162,0.5339833235791519,8.818954630852483,3.8588909067659434,0.8559357530642586,0.015928026772383433,-3.8033042404051267,1.5244299310437464,8.948912958038992,3.7933772718692547,0.8805312351567509,0.020319096898672565,8.0,0,0,0
Mollusca_others,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,1,-0.2888998926622724,,0.00011742740018627629,,0.8600087866516861,,-0.331754532035467,,-2.167882592581869,,0.9985092619454894,,3.0,0,1,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,92.08987684,2,-1.2970361355216162,0.675030339695329,9.884507824913701,6.561141922963992,0.846214173808571,0.08604565549484751,-4.148544561209654,2.02192693670062,9.99274243502148,6.746785998080332,0.8582856794007243,0.06605500574632507,6.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,44.5,-1.5,0.0,21.66577057,2,-1.2970361355216162,0.675030339695329,9.884507824913701,6.561141922963992,0.846214173808571,0.08604565549484751,-4.148544561209654,2.02192693670062,9.99274243502148,6.746785998080332,0.8582856794007243,0.06605500574632507,6.0,0,0,0
Appendicularia,1.0,2011,05,North Atlantic Ocean,45.5,-4.5,0.0,99.61946981,1,-0.4444879111262358,,0.8074938974744974,,0.024148298569378057,,-0.3948711249224049,,-2.5059219369100156,,0.0020498945983215,,3.0,0,1,1
Copepoda,1.0,2011,05,North Atlantic Ocean,45.5,-4.5,0.0,99.61946981,1,-1.014472597066898,,7.439433934109031,,0.9393734073280198,,-3.3558849226638765,,7.6340680700802945,,0.9404084929354488,,12.0,0,0,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,45.5,-4.5,0.0,99.61946981,1,-1.0793962719680237,,7.000226537681634,,0.9514516302501399,,-3.232884043758264,,6.356219279872044,,0.9427572787850748,,5.0,0,0,0
Appendicularia,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,1,-2.1244952662001735,,16.320890261233032,,0.76721500703648,,-6.651985553256131,,16.771067905514208,,0.7423531745604524,,4.0,0,1,1
Copepoda,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.2683660396626824,0.15604146288671167,9.719166114602636,1.4038761924014596,0.8390758760478866,0.1154007327683969,-4.057731907115774,0.4152858680869908,9.808152391569719,1.2780990793614515,0.8560972292722484,0.09386523657928293,7.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,96.59258263,2,-1.0640724698302133,0.35407552487462973,6.660980942791985,2.3696651419563963,0.9557780586676927,0.05852303196682441,-3.175609445984865,0.9735172867839806,5.976021480245202,2.30431910648607,0.8891115313935138,0.14804568119212105,3.0,0,1,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,2,-1.0640724698302133,0.35407552487462973,6.660980942791985,2.3696651419563963,0.9557780586676927,0.05852303196682441,-3.175609445984865,0.9735172867839806,5.976021480245202,2.30431910648607,0.8891115313935138,0.14804568119212105,3.0,0,1,0
Limacinidae,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,1,-4.57647796580074,,34.82138684171257,,0.7997830376927497,,-14.305676603759354,,36.733429235037526,,0.7705661709038985,,3.0,1,1,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.419773107784165,0.2839045216888159,9.982875644629827,1.8072186242268997,0.8734514732308339,0.05275712826706893,-4.511979705638983,0.7937508276706309,10.131136254243211,1.7361576568858796,0.8813300325407426,0.03918040918641375,7.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,45.5,-3.5,0.0,93.96926208,3,-1.0722166343034678,0.27969134122838074,7.647998623803901,2.569050505686248,0.681180057124314,0.1970081601917029,-3.5091698240692324,0.798900797235961,7.793548545839204,2.5323322576867473,0.6844009282893745,0.206349370979821,6.0,0,0,1
Actinopterygii,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,1,-1.143952010834376,,7.844606288459298,,0.4416060974732582,,-3.786375799929871,,8.177304696721741,,0.48566150606469227,,5.0,0,0,1
Appendicularia,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,99.61946981,2,-2.0331498165126414,1.177277178926801,14.737177191504287,9.74409519480681,0.7462739520886501,0.16420557099471922,-6.012798991769659,3.3097818218152293,14.105575028827914,9.40504231957319,0.7673336910144339,0.16855662410984182,4.0,0,1,1
Appendicularia,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,2,-2.0331498165126414,1.177277178926801,14.737177191504287,9.74409519480681,0.7462739520886501,0.16420557099471922,-6.012798991769659,3.3097818218152293,14.105575028827914,9.40504231957319,0.7673336910144339,0.16855662410984182,4.0,0,1,1
Copepoda,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,99.61946981,4,-1.4171325128999726,0.48763433955831825,11.25349671321512,3.9704655182969866,0.7413316950578521,0.10800723508757971,-4.487584915239829,1.4778314713043539,11.343569166370983,4.141984712409758,0.7703749885643327,0.08879547486904638,7.0,0,0,1
Copepoda,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,4,-1.4171325128999726,0.48763433955831825,11.25349671321512,3.9704655182969866,0.7413316950578521,0.10800723508757971,-4.487584915239829,1.4778314713043539,11.343569166370983,4.141984712409758,0.7703749885643327,0.08879547486904638,7.0,0,0,1
Crustacea_others,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,99.61946981,1,-1.0943210509999057,,7.030309706137291,,0.8174109499180421,,-2.7068061241462757,,4.838748469226095,,0.8058387552506178,,3.0,0,1,0
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,3,-1.0615177944545804,0.3559192914818236,7.366970003794875,3.584479452833099,0.6412752434240471,0.3130283918381828,-3.5484809762231158,0.8995175958869271,7.749897679772001,3.1282051014719734,0.6653055740217638,0.2931547394108857,5.0,0,0,1
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,3,-1.0615177944545804,0.3559192914818236,7.366970003794875,3.584479452833099,0.6412752434240471,0.3130283918381828,-3.5484809762231158,0.8995175958869271,7.749897679772001,3.1282051014719734,0.6653055740217638,0.2931547394108857,5.0,0,0,1
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,77.70318645,3,-1.0615177944545804,0.3559192914818236,7.366970003794875,3.584479452833099,0.6412752434240471,0.3130283918381828,-3.5484809762231158,0.8995175958869271,7.749897679772001,3.1282051014719734,0.6653055740217638,0.2931547394108857,5.0,0,0,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,4,-1.2274107128377623,0.5211287005586697,8.765229909278704,4.185128324176219,0.8926096077009994,0.03869216191579356,-3.97584297970149,1.4118128931317653,8.969041205006105,3.9202904814799595,0.9166495039370273,0.0493137277029987,6.0,0,0,0
Marine_snow,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,99.61946981,4,-1.2274107128377623,0.5211287005586697,8.765229909278704,4.185128324176219,0.8926096077009994,0.03869216191579356,-3.97584297970149,1.4118128931317653,8.969041205006105,3.9202904814799595,0.9166495039370273,0.0493137277029987,6.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,45.5,-2.5,0.0,100.0,4,-1.1999609019180766,0.25041111689245477,8.915431458435902,2.1688246030919527,0.7792583066344946,0.1187728110843369,-3.8373131331437405,0.7032628252763422,8.925378884799493,2.0908757591471105,0.7857950991476971,0.12087804043468714,6.0,0,0,1
Actinopterygii,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,2,-2.075331883997558,0.11011050729437163,16.272265264510956,0.8616195903382735,0.810052605939331,0.17898780813764106,-7.114874746574631,1.1584319230092817,18.58667219577725,3.5329383546084965,0.8759858000449775,0.079523405252492,3.0,0,1,0
Actinopterygii,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,2,-2.075331883997558,0.11011050729437163,16.272265264510956,0.8616195903382735,0.810052605939331,0.17898780813764106,-7.114874746574631,1.1584319230092817,18.58667219577725,3.5329383546084965,0.8759858000449775,0.079523405252492,3.0,0,1,0
Appendicularia,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,3,-2.4473155815252734,1.8241864275237036,18.5820953131639,14.99303124526211,0.7208111817756176,0.35487253913778954,-7.35229245917279,5.439843199664854,18.359653062131546,15.394652025948984,0.7486202125020371,0.30246642695196246,3.0,0,1,1
Appendicularia,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,3,-2.4473155815252734,1.8241864275237036,18.5820953131639,14.99303124526211,0.7208111817756176,0.35487253913778954,-7.35229245917279,5.439843199664854,18.359653062131546,15.394652025948984,0.7486202125020371,0.30246642695196246,3.0,0,1,1
Chaetognatha,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,2,-1.6177988669649888,0.6139456344966296,12.768109939226967,6.046234881241425,0.8458935544853767,0.07569072946070139,-4.659313260179404,2.0625413245032647,11.505356555990748,6.9211312425019145,0.8258734614532105,0.1054448035689675,4.0,0,1,0
Chaetognatha,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,2,-1.6177988669649888,0.6139456344966296,12.768109939226967,6.046234881241425,0.8458935544853767,0.07569072946070139,-4.659313260179404,2.0625413245032647,11.505356555990748,6.9211312425019145,0.8258734614532105,0.1054448035689675,4.0,0,1,0
Cnidaria_others,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,1,-0.18475250755352962,,-0.42631313579317043,,0.2871609150715597,,-1.6564205957109612,,1.8265251951597832,,0.7427683870733799,,3.0,0,1,1
Copepoda,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,3,-2.1546738593008175,0.29847993502631937,17.41065663712939,2.6294151203344507,0.8521734521099318,0.042056853051297687,-6.781839489647822,0.9063044260798261,17.957526441012234,2.731241165543743,0.8733151780271496,0.034698462726393924,5.0,0,0,0
Copepoda,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,3,-2.1546738593008175,0.29847993502631937,17.41065663712939,2.6294151203344507,0.8521734521099318,0.042056853051297687,-6.781839489647822,0.9063044260798261,17.957526441012234,2.731241165543743,0.8733151780271496,0.034698462726393924,5.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,2,-1.831146045918334,0.19448569269522528,13.033857018312549,1.4840393015030386,0.9252068069817472,0.08189311338718035,-5.792805671747157,0.08777616923717144,13.40690967903851,0.25059705449797626,0.908321853810512,0.11673674278132906,3.0,0,1,0
Echinodermata,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,1,-1.400392352293627,,10.189892295031704,,0.9220148142452712,,-4.235288174364909,,9.713914564696031,,0.8859861523977848,,4.0,0,1,0
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,1,-2.418930773707711,,21.15165105614814,,0.7994347924325573,,-7.18429802163413,,20.477131385122433,,0.8221188386383076,,4.0,1,1,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,3,-1.097321163538411,0.37497556047382335,8.198469408084307,3.1772617065421156,0.9145039124874823,0.045037237713379266,-3.6032923708894162,1.1591152015610096,8.429640853074291,3.363822554338033,0.9246193991379735,0.05215461979580192,6.0,0,0,0
Mollusca_others,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,1,-3.765282921298224,,26.483811506464733,,0.7989074780408746,,-10.809695570987676,,25.40819761695671,,0.7634394262874589,,3.0,0,1,1
Siphonophorae,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,24.90486745,3,-1.7984317674657813,0.08913262679043675,14.631402374760059,0.4306485188082212,0.8585980562068997,0.040943091858969695,-5.622012895101228,0.37638783844055884,14.778729365514417,0.7464105858407477,0.8630867491190596,0.0369580448363608,5.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,45.5,-1.5,0.0,71.47851115,3,-1.7984317674657813,0.08913262679043675,14.631402374760059,0.4306485188082212,0.8585980562068997,0.040943091858969695,-5.622012895101228,0.37638783844055884,14.778729365514417,0.7464105858407477,0.8630867491190596,0.0369580448363608,5.0,0,0,0
Copepoda,1.0,2011,05,North Atlantic Ocean,46.5,-5.5,0.0,100.0,1,-1.1896175469275185,,9.162069251249601,,0.9263027009196243,,-3.849073963354914,,9.322315412075218,,0.9518417343099621,,7.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,46.5,-5.5,0.0,100.0,1,-0.7634846461784629,,2.988012964898966,,0.4550975638799075,,-2.7994343528832366,,3.718261229791821,,0.5754069970660212,,7.0,0,0,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,46.5,-5.5,0.0,100.0,1,-1.0251664875939908,,6.200608220041078,,0.9510325733481289,,-3.325683164045954,,6.241548821232195,,0.96383507910633,,5.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,46.5,-5.5,0.0,100.0,1,-0.21826003251183373,,-1.156602406683028,,0.13146590113784007,,-0.8996962317322788,,-1.4595163918997378,,0.2012146578022681,,8.0,0,0,1
Copepoda,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,3,-0.9713591610792571,0.4369841981070128,7.526161186367976,3.98979839763369,0.8625574079642129,0.14846001522218266,-3.2055599848397978,1.3508654794548927,7.653093401090421,4.23149381117664,0.8964498968201369,0.10684343067161205,7.0,0,0,0
Copepoda,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,3,-0.9713591610792571,0.4369841981070128,7.526161186367976,3.98979839763369,0.8625574079642129,0.14846001522218266,-3.2055599848397978,1.3508654794548927,7.653093401090421,4.23149381117664,0.8964498968201369,0.10684343067161205,7.0,0,0,0
Crustacea_others,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,1,-0.6587774338615997,,2.991536525826294,,0.6740380213118964,,-2.3117766625431897,,3.1567981225747967,,0.7094350703859962,,5.0,0,0,1
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,1,-1.4620209254324867,,11.063002688279324,,0.7375543741527422,,-5.246935780125017,,13.15439108788644,,0.7761233924445602,,3.0,0,1,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,3,-0.9765528428467541,0.054696617456616116,6.226300355088935,0.3897378760008913,0.880762590392378,0.09330907334304889,-3.256447854982634,0.17305919222472926,6.467239797371896,0.49316047409312763,0.8939347080656415,0.08658939533105407,7.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,100.0,3,-0.5006022434793856,0.2251696466366147,1.822617500518506,2.2521637740318274,0.4754135151801467,0.39999036733710724,-1.7843048308416287,0.7005848776469739,1.7767945021418303,2.4000043237051067,0.5449638931159415,0.34483783244234784,7.0,0,0,1
Siphonophorae,1.0,2011,05,North Atlantic Ocean,46.5,-4.5,0.0,93.96926208,3,-0.5006022434793856,0.2251696466366147,1.822617500518506,2.2521637740318274,0.4754135151801467,0.39999036733710724,-1.7843048308416287,0.7005848776469739,1.7767945021418303,2.4000043237051067,0.5449638931159415,0.34483783244234784,7.0,0,0,1
Actinopterygii,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-1.5445755631883602,,10.100753370134692,,0.6056377322001422,,-4.813788060196258,,10.03241516118749,,0.7719493363333431,,3.0,0,1,1
Chaetognatha,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-0.6890641844975922,,3.519347147599165,,0.6961096883759301,,-2.2458532283315753,,3.138922352253873,,0.8127814837158395,,6.0,0,0,1
Cnidaria_others,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,1,-0.6442980675847223,,3.1919758154085076,,0.8982885903420429,,-2.080359108452057,,2.742098724651153,,0.9221452644029697,,9.0,0,0,0
Copepoda,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,3,-0.8848648742132292,0.28787702700234524,6.664589883847921,2.590856618181162,0.7964208256487773,0.10850260788150028,-2.8930497654716447,0.8330030550425549,6.6094460775191495,2.5900992377576824,0.8419652350817715,0.07914232294869981,7.0,0,0,1
Copepoda,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,99.61946981,3,-0.8848648742132292,0.28787702700234524,6.664589883847921,2.590856618181162,0.7964208256487773,0.10850260788150028,-2.8930497654716447,0.8330030550425549,6.6094460775191495,2.5900992377576824,0.8419652350817715,0.07914232294869981,7.0,0,0,1
Crustacea_others,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,2,-1.7676053621189673,1.0560251862128418,11.95134624096767,8.306901297212304,0.821898834321662,0.2032015044214807,-5.386043433210502,3.1446649903746002,11.756288023414369,8.558012641022097,0.8390511881036613,0.18829354109939644,3.0,0,1,0
Eumalacostraca,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,2,-0.6906203087863985,0.03539196610624603,3.6957555622059433,0.18961392924267503,0.7737859174287407,0.3152093591361096,-2.33677470099928,0.19506728933570472,3.616674399428777,0.46104248058935526,0.7866813151638887,0.24282377475453773,5.0,0,0,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,99.61946981,3,-0.9322203762925966,0.2055498466832673,5.985131940226625,1.5825307866470895,0.7992700213803995,0.15876244123523367,-3.126768986255366,0.6061768697783115,6.213142110721151,1.617040899443551,0.8126539335016134,0.13708721517187183,4.0,0,1,1
Marine_snow,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,3,-0.9322203762925966,0.2055498466832673,5.985131940226625,1.5825307866470895,0.7992700213803995,0.15876244123523367,-3.126768986255366,0.6061768697783115,6.213142110721151,1.617040899443551,0.8126539335016134,0.13708721517187183,4.0,0,1,1
Siphonophorae,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,99.61946981,3,-0.9869706727296962,0.16502014416793792,6.906602508204025,1.2979419872171905,0.8632481072910996,0.1366580315712919,-3.1329417194887035,0.564858359385412,6.643850650831638,1.5744755585021473,0.8982747600399117,0.1073900879813208,6.0,0,0,0
Siphonophorae,1.0,2011,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,3,-0.9869706727296962,0.16502014416793792,6.906602508204025,1.2979419872171905,0.8632481072910996,0.1366580315712919,-3.1329417194887035,0.564858359385412,6.643850650831638,1.5744755585021473,0.8982747600399117,0.1073900879813208,6.0,0,0,0
Appendicularia,1.0,2011,05,North Atlantic Ocean,46.5,-2.5,0.0,47.27077214,3,-1.4077151081930854,1.6986103616222117,9.882010615621978,14.326955099501063,0.5067841382038546,0.43695699847683805,-4.152664349337161,5.128942256374117,9.124202732664308,14.884907510508809,0.52996414285366,0.45823197868106896,3.0,0,1,1
Appendicularia,1.0,2011,05,North Atlantic Ocean,46.5,-2.5,0.0,28.0,3,-1.4077151081930854,1.6986103616222117,9.882010615621978,14.326955099501063,0.5067841382038546,0.43695699847683805,-4.152664349337161,5.128942256374117,9.124202732664308,14.884907510508809,0.52996414285366,0.45823197868106896,3.0,0,1,1
Chaetognatha,1.0,2011,05,North Atlantic Ocean,46.5,-2.5,0.0,47.27077214,1,-1.9005826015193648,,16.149722546829956,,0.9102190708129937,,-5.519766997465987,,14.917216291172316,,0.8920417210471534,,4.0,0,1,0
Cnidaria_others,1.0,2011,05,North Atlantic Ocean,46.5,-2.5,0.0,28.0,2,-2.561685238954893,1.8821429546405448,19.472961615018942,13.48952943353943,0.8593117420736169,0.06982489441823078,-7.707514295500481,5.638388456138837,19.219184918872415,14.237466445369012,0.840991722112205,0.08817898648599112,3.0,0,1,0
