Taxon,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Crustacea_others,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.2,2,-0.7148865565130709,0.26341938357367917,4.129941854520647,3.056408645320365,0.8904707906952523,0.09584191087866012,8.0,0,0,0
Eumalacostraca,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.7,1,-0.4222755581042499,,0.964227940473656,,0.9687401013904319,,3.0,0,1,0
Limacinidae,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.7,1,-0.8375674917702862,,3.8189036640055587,,0.642976084886535,,4.0,0,1,1
Marine_snow,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.7,2,-0.9924662752484785,0.06997654010277952,6.139291835328265,1.2393749954243913,0.8809776782754698,0.012286406846507706,9.0,0,0,0
Mollusca_others,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.2,1,-0.6057476366829803,,1.2966372931600012,,0.858620847767813,,3.0,0,1,0
Ostracoda,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.7,2,-1.5477081817460392,0.055545619922922194,11.070241298333531,0.3400286132999359,0.8803266875908269,0.08413602814741249,4.0,0,1,0
Rhizaria_others,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.7,2,-0.3744570241403864,0.5284572989175121,-0.24971450123768357,3.391494426282122,0.11434581453667297,0.16170080855897861,3.0,0,1,1
Rhizaria_others,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.2,2,-0.3744570241403864,0.5284572989175121,-0.24971450123768357,3.391494426282122,0.11434581453667297,0.16170080855897861,3.0,0,1,1
Salpida,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.2,1,-0.04220024213205914,,-3.4184927559971228,,0.00906186524144581,,4.0,0,1,1
Siphonophorae,1.0,2013,07,Indian Ocean,-26.5,42.5,0.0,205.7,1,-0.6354937733462028,,2.461109095319785,,0.1734377465234901,,3.0,0,1,1
Appendicularia,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-0.8429300939502803,,5.478005718634678,,0.866250752108061,,4.0,0,1,0
Copepoda,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-1.1501048901194144,,9.5468322133998,,0.9685655814093131,,7.0,0,0,0
Crustacea_others,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-0.21473856081411227,,-0.3254519652147454,,0.28949854605542713,,6.0,0,0,1
Foraminifera,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-0.3606833702289266,,0.08196858429930964,,0.3919658378695139,,3.0,0,1,1
Marine_snow,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-0.9759423627462852,,6.196110540210672,,0.910163278961419,,8.0,0,0,0
Mollusca_others,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-0.8725130877675613,,4.368126903473161,,0.9584505274386812,,3.0,0,1,0
Ostracoda,1.0,2013,07,Indian Ocean,-25.5,44.5,0.0,37.2,1,-0.7971246503510806,,4.7806549269573,,0.8621530071317102,,3.0,0,1,0
Appendicularia,1.0,2013,07,Indian Ocean,-25.5,45.5,0.0,46.1,1,-0.6371903146789053,,3.70114069801581,,0.7380440676111397,,5.0,0,0,1
Copepoda,1.0,2013,07,Indian Ocean,-25.5,45.5,0.0,46.1,1,-0.5761104636968917,,4.3807039767918905,,0.9294321105470216,,7.0,0,0,0
Crustacea_others,1.0,2013,07,Indian Ocean,-25.5,45.5,0.0,46.1,1,-0.7127859991898768,,4.5523732040691804,,0.7549837973544559,,3.0,0,1,1
Limacinidae,1.0,2013,07,Indian Ocean,-25.5,45.5,0.0,46.1,1,-0.44248146810696315,,0.6503523487234615,,0.8998100676654543,,3.0,0,1,0
Marine_snow,1.0,2013,07,Indian Ocean,-25.5,45.5,0.0,46.1,1,-0.9959718818098445,,6.349329788877723,,0.9529049132497018,,7.0,0,0,0
Appendicularia,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,58.4,1,-1.4602797088066495,,11.470174924264427,,0.6470958807284406,,4.0,0,1,1
Copepoda,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,68.0,2,-0.8710579615046306,0.115295035448721,7.2876670066747735,1.012537499877287,0.9229654015206932,0.020445565091019413,7.0,0,0,0
Crustacea_others,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,68.0,2,-1.1708435268415838,0.3493679147780147,8.697922259127138,3.3966029368043777,0.7914085941649089,0.14986957036829124,3.0,0,1,1
Crustacea_others,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,58.4,2,-1.1708435268415838,0.3493679147780147,8.697922259127138,3.3966029368043777,0.7914085941649089,0.14986957036829124,3.0,0,1,1
Doliolida,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,68.0,1,-0.16849225117677738,,-1.1140224288605634,,0.5430230808510107,,4.0,0,1,1
Gastropoda,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,58.4,1,-0.6132953964204266,,3.0985609894289534,,0.8517378086424625,,3.0,0,1,0
Marine_snow,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,68.0,2,-0.9275944809405752,0.15811607539125655,5.874955631879042,0.9661515174950033,0.9295412888587749,0.004022585857512774,5.0,0,0,0
Marine_snow,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,58.4,2,-0.9275944809405752,0.15811607539125655,5.874955631879042,0.9661515174950033,0.9295412888587749,0.004022585857512774,5.0,0,0,0
Ostracoda,1.0,2013,07,Indian Ocean,-25.5,46.5,0.0,68.0,1,-0.34862058612308905,,0.5700157720931052,,0.22787234502916942,,3.0,0,1,1
Annelida,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,1,-0.15169131626863247,,-2.5508476445833432,,0.934342693412103,,4.0,0,1,0
Appendicularia,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,2,-1.2454381537300425,0.3233280452661304,8.50326626293581,4.393447393490882,0.9183259105437632,0.08655631090945623,3.0,0,1,0
Appendicularia,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,75.7,2,-1.2454381537300425,0.3233280452661304,8.50326626293581,4.393447393490882,0.9183259105437632,0.08655631090945623,3.0,0,1,0
Chaetognatha,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,2,-0.7012125844365772,0.6721405986079074,3.974041274398662,6.040400220993099,0.5385900871471736,0.3415729817471504,5.0,0,0,1
Chaetognatha,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,75.7,2,-0.7012125844365772,0.6721405986079074,3.974041274398662,6.040400220993099,0.5385900871471736,0.3415729817471504,5.0,0,0,1
Copepoda,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,2,-0.8259731134078452,0.1817844604060662,5.835895031566907,3.1286268616768784,0.8521688898805486,0.13199067209280668,6.0,0,0,0
Crustacea_others,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,2,-0.8865901139471121,0.12753404179061215,6.069054255028616,0.13965217857486786,0.8481294152105124,0.18259958118287867,7.0,0,0,0
Crustacea_others,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,75.7,2,-0.8865901139471121,0.12753404179061215,6.069054255028616,0.13965217857486786,0.8481294152105124,0.18259958118287867,7.0,0,0,0
Eumalacostraca,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,1,-0.20064555261090342,,-2.233373255776997,,0.09521345269854609,,3.0,0,1,1
Marine_snow,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,57.6,2,-0.8582084585217884,0.1707166000329928,5.033558145058134,0.7673590259336206,0.9550279040138425,0.021690016246650415,8.0,0,0,0
Marine_snow,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,75.7,2,-0.8582084585217884,0.1707166000329928,5.033558145058134,0.7673590259336206,0.9550279040138425,0.021690016246650415,8.0,0,0,0
Ostracoda,1.0,2013,07,Indian Ocean,-25.5,47.5,0.0,75.7,1,-1.0442172470752504,,7.137385207280831,,0.9841881798510387,,4.0,0,1,0
Chaetognatha,1.0,2013,07,Arctic Ocean,72.5,44.5,0.0,250.0,1,-0.48621536656509295,,1.841384700385638,,0.44925266678701503,,9.0,0,0,1
Copepoda,1.0,2013,07,Arctic Ocean,72.5,44.5,0.0,250.0,1,-2.2499607708077463,,20.890215752672212,,0.9242595059539295,,5.0,0,0,0
Echinodermata,1.0,2013,07,Arctic Ocean,72.5,44.5,0.0,250.0,1,-2.4032564884746437,,17.16396092892598,,0.9382366553706917,,5.0,0,0,0
Marine_snow,1.0,2013,07,Arctic Ocean,72.5,44.5,0.0,250.0,1,-1.1502557877434554,,7.690790434819849,,0.9254198191561973,,13.0,0,0,0
Actinopterygii,1.0,2013,07,Arctic Ocean,73.5,77.5,0.0,8.0,1,-1.2247070440582235,,10.862715868122248,,0.8285429270793024,,3.0,0,1,0
Appendicularia,1.0,2013,07,Arctic Ocean,73.5,77.5,0.0,8.0,1,-0.5758931966072494,,1.9078464785398492,,0.15077882007507737,,3.0,0,1,1
Chaetognatha,1.0,2013,07,Arctic Ocean,73.5,77.5,0.0,8.0,1,-2.3905595221047875,,16.778983225460387,,0.9040148640472914,,3.0,1,1,0
Copepoda,1.0,2013,07,Arctic Ocean,73.5,77.5,0.0,8.0,1,-1.197511329143737,,9.652772084361557,,0.7958494760403826,,8.0,0,0,1
Hydrozoa_others,1.0,2013,07,Arctic Ocean,73.5,77.5,0.0,8.0,1,-0.9519964212963677,,5.616054844163209,,0.7795102358804883,,3.0,0,1,1
Marine_snow,1.0,2013,07,Arctic Ocean,73.5,77.5,0.0,8.0,1,-1.0875633258095732,,7.058736408031792,,0.9891793407541497,,10.0,0,0,0
Chaetognatha,1.0,2013,07,Arctic Ocean,74.5,47.5,0.0,103.0,1,-2.376849671801497,,20.23110258701222,,0.8588124396050762,,4.0,1,1,0
Copepoda,1.0,2013,07,Arctic Ocean,74.5,47.5,0.0,103.0,1,-2.905812200515959,,26.07439519151093,,0.9628154196175666,,6.0,1,0,0
Eumalacostraca,1.0,2013,07,Arctic Ocean,74.5,47.5,0.0,103.0,1,-1.4173214072311293,,10.521312325179187,,0.727764430429574,,6.0,0,0,1
Marine_snow,1.0,2013,07,Arctic Ocean,74.5,47.5,0.0,103.0,1,-1.2797919813064023,,8.905785117587394,,0.9848688160203454,,9.0,0,0,0
Annelida,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-2.5693459667808805,,19.782130379680176,,0.7768592909917506,,3.0,1,1,1
Appendicularia,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-1.9592955639569498,,14.369183831576263,,0.9053369760266297,,4.0,0,1,0
Chaetognatha,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-1.2410264638115547,,8.751227813592488,,0.9724861862877753,,3.0,0,1,0
Copepoda,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-0.7712637570257717,,5.547388000132948,,0.7797297628142327,,10.0,0,0,1
Eumalacostraca,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-0.8366029231834259,,5.7559636351298265,,0.9366358431425841,,3.0,0,1,0
Hydrozoa_others,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-0.34556536097294815,,0.2890689304106986,,0.35131660777925655,,8.0,0,0,1
Marine_snow,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-0.9764283549758521,,7.011881328474938,,0.9741837897787522,,14.0,0,0,0
Salpida,1.0,2013,07,Arctic Ocean,74.5,76.5,0.0,38.6,1,-0.44640037206649985,,0.9555735169284487,,0.4737341217856087,,3.0,0,1,1
Appendicularia,1.0,2013,07,Arctic Ocean,75.5,51.5,0.0,100.0,1,-1.055816622398027,,6.507872605872166,,0.7984478953449048,,4.0,0,1,1
Chaetognatha,1.0,2013,07,Arctic Ocean,75.5,51.5,0.0,100.0,1,-0.4000035210189784,,0.8996193369017775,,0.5662915180867112,,4.0,0,1,1
Copepoda,1.0,2013,07,Arctic Ocean,75.5,51.5,0.0,100.0,1,-1.033761366949379,,9.1997060607577,,0.7965562596210699,,5.0,0,0,1
Marine_snow,1.0,2013,07,Arctic Ocean,75.5,51.5,0.0,100.0,1,-1.078330894481728,,6.944195371995903,,0.94727673468622,,10.0,0,0,0
Copepoda,1.0,2013,07,Arctic Ocean,75.5,74.5,0.0,47.0,1,-1.3333575811246048,,10.886843422136549,,0.9010438985376807,,9.0,0,0,0
Hydrozoa_others,1.0,2013,07,Arctic Ocean,75.5,74.5,0.0,47.0,1,-0.8995728566172757,,6.145526156203902,,0.7634035635351385,,7.0,0,0,1
Marine_snow,1.0,2013,07,Arctic Ocean,75.5,74.5,0.0,47.0,1,-0.9904683217997056,,6.7593171269113554,,0.9285666712542383,,12.0,0,0,0
Appendicularia,1.0,2013,07,Arctic Ocean,77.5,58.5,0.0,104.0,1,-2.3135242928047304,,18.560708551928116,,0.9761833884937989,,4.0,0,1,0
Chaetognatha,1.0,2013,07,Arctic Ocean,77.5,58.5,0.0,104.0,1,-1.9944110725756516,,14.195561633486252,,0.9502316517886735,,3.0,0,1,0
Copepoda,1.0,2013,07,Arctic Ocean,77.5,58.5,0.0,104.0,1,-0.9785631844192688,,7.8851616463711345,,0.8840103031085279,,10.0,0,0,0
Dinophyceae,1.0,2013,07,Arctic Ocean,77.5,58.5,0.0,104.0,1,-1.3977307198770805,,8.838412425788963,,0.7278543079963372,,3.0,0,1,1
Limacinidae,1.0,2013,07,Arctic Ocean,77.5,58.5,0.0,104.0,1,-1.3488372987656059,,8.158197478369065,,0.9585728533434316,,3.0,0,1,0
Marine_snow,1.0,2013,07,Arctic Ocean,77.5,58.5,0.0,104.0,1,-1.4448220617381162,,9.808390699531492,,0.9458050816840623,,8.0,0,0,0
Appendicularia,1.0,2013,07,Arctic Ocean,77.5,65.5,0.0,100.0,1,-1.1151225265457492,,7.58509585019679,,0.9998408331383191,,3.0,0,1,0
Copepoda,1.0,2013,07,Arctic Ocean,77.5,65.5,0.0,100.0,1,-1.0860602009323743,,9.557995703444599,,0.8270893592058809,,9.0,0,0,0
Marine_snow,1.0,2013,07,Arctic Ocean,77.5,65.5,0.0,100.0,1,-1.326555964895493,,9.300579263012368,,0.956319243781284,,8.0,0,0,0
Copepoda,1.0,2013,07,Arctic Ocean,77.5,67.5,0.0,107.0,1,-0.6252922500342766,,5.0435977321611105,,0.8407990747322343,,11.0,0,0,0
Echinodermata,1.0,2013,07,Arctic Ocean,77.5,67.5,0.0,107.0,1,-0.4731686027938631,,1.0272831018541275,,0.4020765378553359,,4.0,0,1,1
Marine_snow,1.0,2013,07,Arctic Ocean,77.5,67.5,0.0,107.0,1,-1.0787656307834996,,7.113463041891651,,0.9945639525581682,,6.0,0,0,0
Copepoda,1.0,2013,07,Arctic Ocean,77.5,71.5,0.0,110.0,1,-0.21155289822298248,,1.1652200867684226,,0.44665220911200976,,9.0,0,0,1
Hydrozoa_others,1.0,2013,07,Arctic Ocean,77.5,71.5,0.0,110.0,1,-0.3131077062536099,,-0.054287399408132764,,0.9972837532134662,,3.0,0,1,0
Marine_snow,1.0,2013,07,Arctic Ocean,77.5,71.5,0.0,110.0,1,-0.8473199618651958,,5.685999224966233,,0.9632128215800001,,9.0,0,0,0
Copepoda,1.0,2013,07,Arctic Ocean,77.5,73.5,0.0,105.5,1,-0.9586584898787415,,9.386480325119793,,0.7918211301328537,,4.0,0,1,1
Marine_snow,1.0,2013,07,Arctic Ocean,77.5,73.5,0.0,105.5,1,-0.7399431315604444,,5.186984218897525,,0.9947571826709501,,10.0,0,0,0
Appendicularia,1.0,2013,07,Arctic Ocean,78.5,79.5,0.0,182.7,1,-0.7545879277333786,,3.9460480346702917,,0.6278679002465859,,7.0,0,0,1
Copepoda,1.0,2013,07,Arctic Ocean,78.5,79.5,0.0,182.7,1,-0.936272788459455,,7.691700393275369,,0.6845165465710206,,8.0,0,0,1
Echinodermata,1.0,2013,07,Arctic Ocean,78.5,79.5,0.0,182.7,1,-1.1239264833977884,,6.167800416325584,,0.9316182920483906,,3.0,0,1,0
Eumalacostraca,1.0,2013,07,Arctic Ocean,78.5,79.5,0.0,182.7,1,-0.6634815170584032,,3.723300490974018,,0.7535178766405051,,5.0,0,0,1
Marine_snow,1.0,2013,07,Arctic Ocean,78.5,79.5,0.0,182.7,1,-0.9915768063250288,,6.558765531762781,,0.9778827913901441,,10.0,0,0,0
Appendicularia,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-2.274982489119032,,17.255459738509316,,0.8480675252883817,,4.0,0,1,0
Bacillariophyceae,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-0.8190212217919045,,3.6185601202744517,,0.8862605605631544,,3.0,0,1,0
Chaetognatha,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-0.335543063987209,,0.7095135265295136,,0.5970240417475576,,5.0,0,0,1
Copepoda,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-0.3947276280874425,,2.2273511271652637,,0.47093832743082653,,12.0,0,0,1
Echinodermata,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-2.4493394572805878,,15.691222679039617,,0.8477380948956178,,3.0,0,1,0
Eumalacostraca,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-0.5531160964902846,,2.5393451737111477,,0.7838996345557587,,3.0,0,1,1
Foraminifera,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-2.3220187006947794,,15.682376623816362,,0.9375241544774922,,3.0,0,1,0
Gymnosomata,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-1.2175865582231842,,6.491815879686858,,0.6465720231568098,,3.0,0,1,1
Limacinidae,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-3.503924246599412,,25.393390695143005,,0.93184625348511,,3.0,1,1,0
Marine_snow,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-1.4472944642382484,,9.790208579237838,,0.9402200098247351,,12.0,0,0,0
Ostracoda,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-3.0867540147004147,,26.738559344145774,,0.9425515119901048,,3.0,1,1,0
Siphonophorae,1.0,2013,07,Arctic Ocean,79.5,66.5,0.0,200.0,1,-1.306013202282472,,7.996676588782999,,0.9580474492397184,,4.0,0,1,0
Copepoda,1.0,2013,07,Arctic Ocean,79.5,71.5,0.0,114.0,1,-0.8126057743406722,,6.789125217785194,,0.8233891820970615,,12.0,0,0,0
Marine_snow,1.0,2013,07,Arctic Ocean,79.5,71.5,0.0,114.0,1,-0.9672298664926477,,6.343398108446313,,0.9894764039192886,,8.0,0,0,0
Appendicularia,1.0,2013,08,Arctic Ocean,75.5,78.5,0.0,44.0,1,-2.5508430749038533,,20.573443598099363,,0.8998791244641741,,3.0,0,1,0
Chaetognatha,1.0,2013,08,Arctic Ocean,75.5,78.5,0.0,44.0,1,-0.6797674428496088,,2.1623866271508505,,0.8675472375165668,,3.0,0,1,0
Copepoda,1.0,2013,08,Arctic Ocean,75.5,78.5,0.0,44.0,1,-1.3508665870463912,,10.964310494010437,,0.977063964734483,,10.0,0,0,0
Hydrozoa_others,1.0,2013,08,Arctic Ocean,75.5,78.5,0.0,44.0,1,-0.5862028463671506,,2.4154993558930897,,0.7382925794596173,,8.0,0,0,1
Marine_snow,1.0,2013,08,Arctic Ocean,75.5,78.5,0.0,44.0,1,-1.4295335751795624,,10.386304095556198,,0.9833822018479749,,9.0,0,0,0
Copepoda,1.0,2013,08,Arctic Ocean,77.5,75.5,0.0,112.8,1,-0.9596086828154342,,9.105275802731843,,0.9930106596171855,,3.0,0,1,0
Marine_snow,1.0,2013,08,Arctic Ocean,77.5,75.5,0.0,112.8,1,-1.0230526329744505,,7.09544918613981,,0.9817144330960349,,10.0,0,0,0
Appendicularia,1.0,2013,08,Arctic Ocean,77.5,116.5,0.0,104.9,1,-0.0486907447616306,,-2.3699873803327374,,0.02614013356956202,,3.0,0,1,1
Chaetognatha,1.0,2013,08,Arctic Ocean,77.5,116.5,0.0,104.9,1,-0.8995116376773548,,7.101344788249177,,0.999143461757255,,3.0,0,1,0
Copepoda,1.0,2013,08,Arctic Ocean,77.5,116.5,0.0,104.9,1,-0.060109554575361296,,-1.462244135389539,,0.01057666042223604,,11.0,0,0,1
Marine_snow,1.0,2013,08,Arctic Ocean,77.5,116.5,0.0,104.9,1,-1.1968947874881317,,8.124083261356047,,0.9909925028863158,,9.0,0,0,0
Appendicularia,1.0,2013,08,Arctic Ocean,78.5,86.5,0.0,99.4,1,-0.516185623104242,,1.8867898641689331,,0.9333039761165024,,4.0,0,1,0
Copepoda,1.0,2013,08,Arctic Ocean,78.5,86.5,0.0,99.4,1,-0.3826683189805845,,3.071888715645282,,0.8226758847849204,,9.0,0,0,0
Marine_snow,1.0,2013,08,Arctic Ocean,78.5,86.5,0.0,99.4,1,-0.9935583371515532,,6.844596278882879,,0.9539028000918276,,8.0,0,0,0
Appendicularia,1.0,2013,08,Arctic Ocean,78.5,91.5,0.0,31.0,1,-1.1682571056453115,,7.78041113359717,,0.912876452654162,,6.0,0,0,0
Copepoda,1.0,2013,08,Arctic Ocean,78.5,91.5,0.0,31.0,1,-0.886357247191462,,7.1363482705509735,,0.9201602037153322,,11.0,0,0,0
Hydrozoa_others,1.0,2013,08,Arctic Ocean,78.5,91.5,0.0,31.0,1,-0.8180062716392573,,4.938919114597705,,0.48386829979664314,,4.0,0,1,1
Marine_snow,1.0,2013,08,Arctic Ocean,78.5,91.5,0.0,31.0,1,-1.1799711699358078,,8.727909243753663,,0.9302409625659553,,11.0,0,0,0
Copepoda,1.0,2013,08,Arctic Ocean,79.5,60.5,0.0,99.4,1,-1.0109594851068486,,8.39492395166263,,0.9000288253456428,,10.0,0,0,0
Marine_snow,1.0,2013,08,Arctic Ocean,79.5,60.5,0.0,99.4,1,-1.5987710922463318,,11.39508073086618,,0.9801452108325914,,7.0,0,0,0
Copepoda,1.0,2013,08,Arctic Ocean,79.5,74.5,0.0,99.4,1,-0.5563298383117498,,4.802540564895326,,0.9610801978731178,,8.0,0,0,0
Marine_snow,1.0,2013,08,Arctic Ocean,79.5,74.5,0.0,99.4,1,-1.1599967005989789,,8.12225155898949,,0.9156314470896656,,9.0,0,0,0
Appendicularia,1.0,2013,08,Arctic Ocean,80.5,69.5,0.0,97.7,1,-0.9272631137806133,,5.552383612255831,,0.811247155471746,,4.0,0,1,0
Copepoda,1.0,2013,08,Arctic Ocean,80.5,69.5,0.0,97.7,1,-0.752927685563304,,6.087351692980492,,0.825629824865403,,10.0,0,0,0
Marine_snow,1.0,2013,08,Arctic Ocean,80.5,69.5,0.0,97.7,1,-1.0973601805411373,,7.253092691164352,,0.9792398510984959,,9.0,0,0,0
Copepoda,1.0,2013,09,Arctic Ocean,70.5,-140.5,0.0,110.0,1,-0.9103319761097153,,6.296179033147803,,0.856171189092842,,11.0,0,0,0
Hydrozoa_others,1.0,2013,09,Arctic Ocean,70.5,-140.5,0.0,110.0,1,-1.1096693993218105,,7.1244968235678225,,0.9149389732477156,,4.0,0,1,0
Marine_snow,1.0,2013,09,Arctic Ocean,70.5,-140.5,0.0,110.0,1,-1.1396344283955837,,6.231379341211216,,0.8610746052192852,,10.0,0,0,0
Appendicularia,1.0,2013,09,Arctic Ocean,70.5,166.5,0.0,12.5,1,-1.7279641796053142,,16.839354080563883,,0.8492178591678172,,3.0,0,1,0
Copepoda,1.0,2013,09,Arctic Ocean,70.5,166.5,0.0,12.5,1,-1.7670032560674895,,15.634552952128594,,0.9315818324411347,,8.0,0,0,0
Marine_snow,1.0,2013,09,Arctic Ocean,70.5,166.5,0.0,12.5,1,-0.7205267717708103,,5.975779450260827,,0.9315931718685122,,12.0,0,0,0
Salpida,1.0,2013,09,Arctic Ocean,70.5,166.5,0.0,12.5,1,-1.0546279109794543,,7.679126745759044,,0.857836164151961,,3.0,0,1,0
Chaetognatha,1.0,2013,09,Arctic Ocean,71.5,-154.5,0.0,109.0,1,-1.183902207229815,,8.748573990718867,,0.986808241768807,,4.0,0,1,0
Copepoda,1.0,2013,09,Arctic Ocean,71.5,-154.5,0.0,109.0,1,-0.772394518491857,,5.653942997573222,,0.7312098076545599,,9.0,0,0,1
Marine_snow,1.0,2013,09,Arctic Ocean,71.5,-154.5,0.0,109.0,1,-1.1114803954819263,,7.150795129076523,,0.9637123417689454,,9.0,0,0,0
Appendicularia,1.0,2013,09,Arctic Ocean,71.5,-148.5,0.0,112.0,1,-0.8470048606536511,,3.6364245873906147,,0.999674452708714,,3.0,0,1,0
Copepoda,1.0,2013,09,Arctic Ocean,71.5,-148.5,0.0,112.0,1,-0.38951153884361434,,1.0190571628538443,,0.49917544170287587,,12.0,0,0,1
Eumalacostraca,1.0,2013,09,Arctic Ocean,71.5,-148.5,0.0,112.0,1,-1.1370985810836585,,8.8033433884608,,0.799193972919729,,3.0,0,1,1
Marine_snow,1.0,2013,09,Arctic Ocean,71.5,-148.5,0.0,112.0,1,-0.9113304679233112,,4.720012379217989,,0.9531415984982095,,8.0,0,0,0
Annelida,1.0,2013,09,Arctic Ocean,71.5,-141.5,0.0,112.0,1,-0.6597700238953103,,1.5394800675299174,,0.9903218111260156,,3.0,0,1,0
Copepoda,1.0,2013,09,Arctic Ocean,71.5,-141.5,0.0,112.0,1,-0.5896491669274275,,3.229929958887306,,0.7811787756246276,,13.0,0,0,1
Hydrozoa_others,1.0,2013,09,Arctic Ocean,71.5,-141.5,0.0,112.0,1,-1.276691678742532,,9.333446125151113,,0.8656517974861052,,4.0,0,1,0
Marine_snow,1.0,2013,09,Arctic Ocean,71.5,-141.5,0.0,112.0,1,-1.0011738814919968,,5.5805747570359685,,0.9637533287306211,,10.0,0,0,0
Ostracoda,1.0,2013,09,Arctic Ocean,71.5,-141.5,0.0,112.0,1,-1.024175493715993,,5.607843676220337,,0.8460979770380043,,5.0,0,0,0
Copepoda,1.0,2013,09,Arctic Ocean,71.5,-93.5,0.0,114.0,1,-0.8752438632180968,,7.438380542048435,,0.8962212537573766,,11.0,0,0,0
Dinophyceae,1.0,2013,09,Arctic Ocean,71.5,-93.5,0.0,114.0,1,-1.1295469084411975,,8.120259925508217,,0.852414425650692,,5.0,0,0,0
Marine_snow,1.0,2013,09,Arctic Ocean,71.5,-93.5,0.0,114.0,1,-1.240903179253604,,9.617346738901597,,0.9127253528224543,,10.0,0,0,0
Copepoda,1.0,2013,09,Arctic Ocean,71.5,160.5,0.0,37.7,1,-1.300631679890385,,10.789810363231625,,0.7909605311708783,,7.0,0,0,1
Crustacea_others,1.0,2013,09,Arctic Ocean,71.5,160.5,0.0,37.7,1,-1.806463974724887,,17.862807475492346,,0.9589912285931468,,4.0,0,1,0
Eumalacostraca,1.0,2013,09,Arctic Ocean,71.5,160.5,0.0,37.7,1,-1.0351051602881347,,9.786447668891174,,0.6295198699062354,,3.0,0,1,1
Marine_snow,1.0,2013,09,Arctic Ocean,71.5,160.5,0.0,37.7,1,-1.2553177136829845,,8.45471993023153,,0.9322147071056285,,11.0,0,0,0
Annelida,1.0,2013,09,Arctic Ocean,71.5,174.5,0.0,78.0,1,-0.4429758791348238,,1.1209647261145355,,0.3470975096395127,,4.0,0,1,1
