Taxon,Validation_percentage,biomass_mid,range_biomass_bin,ocean,year,month,latitude,longitude,min_depth,max_depth,n,normalized_biomass_mean,normalized_biomass_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Aggregate,0.9989868287740628,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.007680846298731449,0.004761694906654088,0,0,0
Aggregate,0.9989868287740628,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00201485066343615,0.0011700894525405105,0,0,0
Aggregate,0.9989868287740628,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00078018505812655,0.00045131861407458006,0,0,0
Chaetognatha,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0003811963908557,,0,1,0
Chaetognatha,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001598728520553,,0,1,0
Chaetognatha,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001221822777625,,0,1,0
Collodaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00415435263142785,0.0028879547345090576,0,1,0
Collodaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0027393281952033,0.0022078038502497967,0,1,0
Collodaria_others,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0011234803153996,0.00021981322915229457,0,1,0
Collodaria_others,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0002336560263226,7.452827399387777e-05,0,1,0
Copepoda,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0015561528770198,,0,1,0
Copepoda,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00181421108873875,0.0009508297526988009,0,1,0
Copepoda,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00143098112961245,0.0006982001746603281,0,1,0
Copepoda,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00035622170713135,2.717223796738144e-05,0,1,0
Copepoda,1.0,0.0006926821282087,0.0005026448096107,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001326607716024,,0,1,0
Eumalacostraca,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0010057122857213,,0,1,0
Eumalacostraca,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00085170619900575,0.0008031216894831753,0,1,0
Eumalacostraca,1.0,0.0006926821282087,0.0005026448096107,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0003214452718866,0.00024404370202790382,0,1,0
Eumalacostraca,1.0,0.0014129461507528,0.0010320911857739,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001024177794714,,0,1,0
Fecal_pellet,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0077506204934443,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0050804097717872,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001434862140517,,0,1,0
Marine_snow,0.999546485260771,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0898854818344873,0.03672257046447344,0,0,0
Marine_snow,0.999546485260771,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.048237263641505504,0.021469930578718124,0,0,0
Marine_snow,0.999546485260771,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.01542708466545735,0.010588496414128281,0,0,0
Marine_snow,0.999546485260771,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0034968735849942,0.002716160849791238,0,0,0
Marine_snow,0.999546485260771,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0009563353728014501,0.000752939552658018,0,0,0
Marine_snow,0.999546485260771,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00021337454279430002,2.7643698483840624e-05,0,0,0
Marine_snow,0.999546485260771,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001207936083165,,0,0,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.0161749650371332,0.01298579955981405,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00527195498271355,0.0037822758611173275,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00118962210838665,0.0004167408441858912,0,1,0
Rhizaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,2,0.00072276355098455,0.0007970870598127602,0,1,0
Rhizaria_others,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,1.5,-23.5,1.0,201.0,1,0.0001412405338636,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0307568312057847,,0,0,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0129918726967412,,0,0,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0022717977661945,,0,0,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0009109426531608,,0,0,0
Aggregate,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0004038897821205,,0,0,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0327102239923475,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0113168909952852,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0033301526651027,,0,1,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0009263328107678,,0,1,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0120118891185911,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.001633586958,,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,2.5,-23.5,3.0,201.0,1,0.0008323924838893,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.0218768151672454,0.007008546587855553,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.005847742172335251,0.004709433139453258,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.00119180810041775,0.000748034132397616,0,1,0
Collodaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0013501012155644,,0,1,1
Collodaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0003761519657838,,0,1,1
Collodaria_others,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0004085966833809,,0,1,1
Copepoda,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0021392890544975,,0,0,1
Copepoda,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0013263518616877,,0,0,1
Copepoda,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0016106900271414,,0,0,1
Copepoda,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0004057311472396,,0,0,1
Copepoda,1.0,0.0006926821282087,0.0005026448096107,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0004970640985025,,0,0,1
Fecal_pellet,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0054967246392307,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.003917040349482,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0003902570240753,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.017876363722580148,0.006364650373628986,0,0,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.00829131068377215,0.0007740432399703632,0,0,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.00386479736856185,0.0008483149972183608,0,0,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.0016253049603204,0.0010235487391051614,0,0,0
Marine_snow,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,2,0.0007143000234819999,0.000423287926054462,0,0,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0040801148224446,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.000742829863274,,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,3.5,-23.5,5.0,201.0,1,0.0005060076922476,,0,1,0
Acantharia,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0012639574815516,,0,1,1
Acantharia,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0005423991233267,,0,1,1
Acantharia,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0007997415008393,,0,1,1
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.036173655947194946,0.011460991967472063,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.007064452663241299,0.007177282235741981,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.0009162453313836,0.0006620518658014338,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0014047364603634,,0,1,0
Aggregate,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0002561551961365,,0,1,0
Collodaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,4.5,-23.5,1.0,201.0,1,0.0014566906538825,,0,1,0
Collodaria_others,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,4.5,-23.5,1.0,201.0,1,0.0008332358814669,,0,1,0
Collodaria_others,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,4.5,-23.5,1.0,201.0,1,0.0004512958905512,,0,1,0
Cyanophyceae,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.0403122468925836,0.01853719889099597,0,1,0
Cyanophyceae,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.0132298399602964,0.00056964106571513,0,1,0
Cyanophyceae,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.0034948212318297502,0.0017097009261038461,0,1,0
Cyanophyceae,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.0004341641281628,0.00016012356980201175,0,1,0
Fecal_pellet,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0149005616231849,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0075113665585473,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0002897087561332,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.02252152594362175,0.0007909213319425153,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.00787173381175265,0.0029123534241917524,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,2,0.0032589273723853,0.00015118453476702958,0,1,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0003824315430541,,0,1,0
Marine_snow,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0002278687733485,,0,1,0
Rhizaria_others,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0236646088589693,,0,1,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.015271940927438,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0020356998352919,,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,4.5,-23.5,3.0,201.0,1,0.0004954827678863,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0265321060815838,,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0089621145172401,,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0016718005759245,,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0004173835456086,,0,1,0
Cyanophyceae,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.034138310521422,,0,1,0
Cyanophyceae,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0088931491863561,,0,1,0
Cyanophyceae,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0009697793654969,,0,1,0
Cyanophyceae,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.000533660812343,,0,1,0
Fecal_pellet,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0136900224923753,,0,1,1
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0131889959529666,,0,1,1
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.000405125668769,,0,1,1
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0179181388232304,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0089268650027471,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0004970532104162,,0,1,0
Rhizaria_others,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0155749259101279,,0,1,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0046936260842271,,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.0017415330996811,,0,1,0
Rhizaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,5.5,-23.5,2.0,201.0,1,0.000375611940398,,0,1,0
Acantharia,1.0,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0002984293022844,,0,1,0
Acantharia,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0002480995139846,,0,1,0
Acantharia,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0001895629277021,,0,1,0
Aggregate,0.9957805907172996,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0315739891760371,0.0032848621654721737,0,1,0
Aggregate,0.9957805907172996,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0054030008566847,0.00011679469877663681,0,1,0
Aggregate,0.9957805907172996,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0012265928091936,0.00042353462828238764,0,1,0
Aggregate,0.9957805907172996,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,6.5,-23.5,1.0,201.0,1,0.0008838273326252,,0,1,0
Collodaria_others,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0004648198911204,,0,1,1
Collodaria_others,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0003443740082843,,0,1,1
Collodaria_others,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0004263144309806,,0,1,1
Copepoda,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0011357471458892,,0,1,0
Copepoda,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0008160676844854,,0,1,0
Copepoda,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0002304954708862,,0,1,0
Cyanophyceae,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.048581928340613895,0.0003417793999389486,0,1,0
Cyanophyceae,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.01623248255517175,0.0035603351991165223,0,1,0
Cyanophyceae,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.003754174199458,0.0023130120549985406,0,1,0
Cyanophyceae,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0012156978075199,,0,1,0
Cyanophyceae,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0001952976327907,,0,1,0
Fecal_pellet,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0232504207379165,,0,1,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0208684338154573,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0025948268625354,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,1,0.0002169173787446,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.02090056311825805,0.000639218825894282,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0067168900877810495,0.0004618183222612868,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.00142271203593095,0.00014888697285279673,0,1,0
Marine_snow,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,6.5,-23.5,1.0,201.0,1,0.0004037910589076,,0,1,0
Rhizaria_others,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0130953285266475,0.00084920971348708,0,1,0
Rhizaria_others,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0058403758530917,0.0006559953673629465,0,1,0
Rhizaria_others,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,6.5,-23.5,2.0,201.0,2,0.0006128894204952,7.179055726904092e-05,0,1,0
Cyanophyceae,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0622221071508104,,0,0,0
Cyanophyceae,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0316627698018637,,0,0,0
Cyanophyceae,1.0,4.005862065482949e-05,2.959033661667364e-05,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0076290490334412,,0,0,0
Cyanophyceae,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0021561988469826,,0,0,0
Cyanophyceae,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0010554521796138,,0,0,0
Fecal_pellet,1.0,8.24170470390863e-05,6.0635671359454776e-05,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0513199587475415,,0,1,0
Fecal_pellet,1.0,0.0001681158566504,0.0001211096971779,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0057364262324595,,0,1,0
Fecal_pellet,1.0,0.0003408275417878,0.0002462995309007,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0004929332161613,,0,1,0
Marine_snow,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0405387435334886,,0,1,0
Marine_snow,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0099326020588739,,0,1,0
Marine_snow,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,7.5,-23.5,1.0,201.0,1,0.0024873179091389,,0,1,0
Aggregate,1.0,1.151985493259287e-06,8.277774861587923e-07,North Atlantic Ocean,2014,11,8.5,-23.5,1.0,201.0,2,0.0475673025713588,0.03185591913371152,0,1,0
Aggregate,1.0,2.340727180600178e-06,1.7070269538783706e-06,North Atlantic Ocean,2014,11,8.5,-23.5,1.0,201.0,2,0.015565230650369001,0.016464774231348997,0,1,0
Aggregate,1.0,4.772452706370237e-06,3.464069552505488e-06,North Atlantic Ocean,2014,11,8.5,-23.5,1.0,201.0,2,0.0089986511191845,0.011533049325117188,0,1,0
Aggregate,1.0,9.723094642062492e-06,7.075152891036358e-06,North Atlantic Ocean,2014,11,8.5,-23.5,1.0,201.0,2,0.0032964006533359,0.0040955750678088616,0,1,0
Aggregate,1.0,1.9684653594912374e-05,1.40241263173338e-05,North Atlantic Ocean,2014,11,8.5,-23.5,2.0,201.0,1,0.0031945986587317,,0,1,0
