PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,biovolume_size_class,normalized_biovolume_mean,normalized_biovolume_std,equivalent_circular_diameter_mean,normalized_abundance_mean,normalized_abundance_std
Filter_feeder_gelatinous,1.0,2011,05,North Atlantic Ocean,47.5,-2.5,0.0,32.0,2,6368819972.300732,0.00208516996191886,0.0008818411118464571,2299.7825984209894,0.00017429260712060877,7.042484823180866e-05
Mesophytoplankton,1.0,2011,05,North Atlantic Ocean,47.5,-2.5,0.0,32.0,1,24865171.338516008,0.15132200832689613,,362.12981097943316,0.019216465738942187,
Mesophytoplankton,1.0,2011,05,North Atlantic Ocean,47.5,-2.5,0.0,32.0,1,49624096.665071465,0.11176901613538406,,455.9298191608002,0.012262059395375146,
Mesophytoplankton,1.0,2011,05,North Atlantic Ocean,47.5,-2.5,0.0,32.0,1,99367219.08666033,0.027031327695684178,,574.6651198741748,0.00323695146910219,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,49624096.665071465,2.136204801607859,,455.9298191608002,0.22299593028644626,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,99367219.08666033,0.9474781419659007,,574.6651198741748,0.12802376523729186,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,198826383.29579958,0.07170334717385252,,724.1443226318906,0.006981025898404511,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,395398209.4983175,0.020394476294521794,,910.6371395896389,0.0016707024476989437,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,790284465.9346219,0.01156490068580402,,1147.0832576583095,0.001012726350543302,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,1596484088.142202,0.024697525637388133,,1450.068963877236,0.001909057475389796,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,3198238305.1719217,0.021800645347822542,,1827.9770239256288,0.0016400030206264412,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,6368819972.300732,0.0009394001004439622,,2299.7825984209894,6.76110355344364e-05,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,24865171.338516008,0.13341541724402062,,362.12981097943316,0.017891608563800593,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,49624096.665071465,0.10677770588436483,,455.9298191608002,0.013027193989023966,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,99367219.08666033,0.09128004852117017,,574.6651198741748,0.010122471840744099,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,198826383.29579958,0.02304670229007059,,724.1443226318906,0.0022965389037713202,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,395398209.4983175,0.010328574766963463,,910.6371395896389,0.001035504547572467,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,790284465.9346219,0.005524058211708107,,1147.0832576583095,0.0005072828475665267,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,1596484088.142202,0.00198443759240184,,1450.068963877236,0.00017944793751811187,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,99367219.08666033,0.05520651625725633,,574.6651198741748,0.005691554623031371,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,198826383.29579958,0.01775508282503501,,724.1443226318906,0.002127050234588281,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-134.5,0.0,54.0,1,395398209.4983175,0.01391321394519374,,910.6371395896389,0.0014944901320325828,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,790284465.9346219,0.0011892812131756756,,1147.0832576583095,0.0001027634648597946,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,1596484088.142202,0.0006190741916629358,,1450.068963877236,5.1816283044803e-05,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,3198238305.1719217,0.00039086822418920545,,1827.9770239256288,3.0324330774354585e-05,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,6368819972.300732,0.0004973384365975725,,2299.7825984209894,3.351610418788113e-05,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,12713151508.920866,0.00018580396728882316,,2895.6864471140507,1.2065603864508048e-05,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,25468270205.310867,5.826557582958236e-05,,3650.3424496887937,3.980979218358288e-06,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,50950559778.40595,4.797905379671721e-05,,4599.565196841983,2.926546196973971e-06,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,101705212071.36678,1.411062016537081e-05,,5791.372894228102,9.222569446437228e-07,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,1,49624096.665071465,0.02495096109926155,,455.9298191608002,0.003170483561347872,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,1,99367219.08666033,0.013491802692155035,,574.6651198741748,0.0015253742772023205,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,198826383.29579958,0.02074320606921571,0.015832844026401574,724.1443226318906,0.0021167087823195105,0.0016422947889010353
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,395398209.4983175,0.010230359917207665,0.009769005550952262,910.6371395896389,0.0009658209749169015,0.0009199042400654045
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,790284465.9346219,0.005289521197739345,0.0046484261231622545,1147.0832576583095,0.00048483148014681876,0.0004194556530223119
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,1596484088.142202,0.002746751069830641,0.0017370547906857394,1450.068963877236,0.00023028020415025348,0.00014489091251977202
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,3198238305.1719217,0.0011976180719127697,,1827.9770239256288,0.00010182943401271703,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,6368819972.300732,0.000533967223872495,,2299.7825984209894,3.7663609913681275e-05,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,12713151508.920866,0.0001292162505516894,,2895.6864471140507,9.722172558613185e-06,
Crustaceans,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,25468270205.310867,0.00013074719103031647,,3650.3424496887937,8.419377390252929e-06,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,24865171.338516008,0.021436151019767816,0.0005157661755937548,362.12981097943316,0.0027690552893357106,8.084916049306621e-05
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,49624096.665071465,0.018087205175462806,0.000840332931195173,455.9298191608002,0.002161886165499417,6.913164214312279e-05
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,99367219.08666033,0.012384909076868948,0.000958701222870358,574.6651198741748,0.0013954351830287827,7.140720267339075e-05
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,198826383.29579958,0.007395701891709893,0.0006069080659921013,724.1443226318906,0.0007811053082383086,4.4490375765737126e-05
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,395398209.4983175,0.004196847980993932,0.0014451397890057963,910.6371395896389,0.0004218875884110496,0.00013127614255928121
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,790284465.9346219,0.0025810814227056585,0.0001538939998537038,1147.0832576583095,0.00024373123397678252,7.50185455269055e-06
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,103.0,2,1596484088.142202,0.0012021786106594695,0.0004744779449338445,1450.068963877236,0.00010129509665762823,4.464864022116875e-05
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,3198238305.1719217,0.0009065003132861229,,1827.9770239256288,6.54943475211063e-05,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,6368819972.300732,0.0003032481962049283,,2299.7825984209894,2.006662632465514e-05,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,12713151508.920866,0.00010880022434209109,,2895.6864471140507,7.319251521223369e-06,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,25468270205.310867,1.6974572744140367e-05,,3650.3424496887937,1.1838101005827458e-06,
Detritus,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,50950559778.40595,6.799973354631086e-05,,4599.565196841983,3.772790951975461e-06,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,24865171.338516008,0.0003323589982673545,,362.12981097943316,4.056530760102175e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,49624096.665071465,0.00024954413221233644,,455.9298191608002,3.16917960218633e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,198826383.29579958,0.00011233677033279041,,724.1443226318906,1.0234433299513573e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,395398209.4983175,0.00010789601316896243,,910.6371395896389,1.026699622941692e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,790284465.9346219,0.00012955864853313005,,1147.0832576583095,1.0595817996135363e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,1596484088.142202,0.00014718992696316092,,1450.068963877236,1.1839620238577796e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,3198238305.1719217,4.5904575169004546e-05,,1827.9770239256288,3.6106696192393482e-06,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,6368819972.300732,3.552066938486126e-05,,2299.7825984209894,2.228892510062106e-06,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,12713151508.920866,1.9280827919872215e-05,,2895.6864471140507,1.3219416492930929e-06,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,25468270205.310867,1.872420309880771e-05,,3650.3424496887937,1.1592653029033028e-06,
Mesophytoplankton,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,24865171.338516008,0.0012974915478982374,,362.12981097943316,0.00018078498761119367,
Mesophytoplankton,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,49624096.665071465,0.000509137001209339,,455.9298191608002,6.513959385833785e-05,
Mesophytoplankton,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,99367219.08666033,0.00038268337656144303,,574.6651198741748,4.678401281428001e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,24865171.338516008,0.0011439453113095924,,362.12981097943316,0.0001375359086332317,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,49624096.665071465,0.0004349158164289976,,455.9298191608002,5.651587629355224e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,99367219.08666033,0.0008830413914727964,,574.6651198741748,0.00010903417741696265,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,198826383.29579958,0.00024640345513439064,,724.1443226318906,2.5501649160475227e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,395398209.4983175,0.0004427656963895602,,910.6371395896389,4.734417844512554e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,790284465.9346219,9.654935103354959e-05,,1147.0832576583095,9.011897197683137e-06,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,1596484088.142202,6.026832409259475e-05,,1450.068963877236,4.603509906160645e-06,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,6368819972.300732,4.153308382942851e-05,,2299.7825984209894,2.5161038020418713e-06,
Mollusca,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,12713151508.920866,1.3265292241824237e-05,,2895.6864471140507,1.16349783801825e-06,
Rhizaria,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,24865171.338516008,0.0021796715929206065,,362.12981097943316,0.0002898721870910674,
Rhizaria,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,49624096.665071465,0.0016474702353144713,,455.9298191608002,0.0001974416287202229,
Rhizaria,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,99367219.08666033,0.000757850865886007,,574.6651198741748,8.210178730266262e-05,
Rhizaria,1.0,2011,06,South Pacific Ocean,-23.5,-129.5,0.0,200.0,1,198826383.29579958,0.000536221174660729,,724.1443226318906,5.7565895033428565e-05,
Actinopterygii,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,6368819972.300732,0.0006399519681381755,,2299.7825984209894,4.307220753654786e-05,
Actinopterygii,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,12713151508.920866,0.0004624200203137193,,2895.6864471140507,2.3131296507945325e-05,
Actinopterygii,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,25468270205.310867,7.50252607909561e-05,,3650.3424496887937,4.716845380252021e-06,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,790284465.9346219,0.03511906745660566,,1147.0832576583095,0.0031567284771248207,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,1596484088.142202,0.011335135819056128,,1450.068963877236,0.0009727782875736532,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,3198238305.1719217,0.006651562525519633,,1827.9770239256288,0.0004953623646324618,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,6368819972.300732,0.00440567877153688,,2299.7825984209894,0.00031002325526955775,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,12713151508.920866,0.0017505381170703313,,2895.6864471140507,0.00011146599516106684,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,25468270205.310867,0.0010047450183181112,,3650.3424496887937,5.895127384312895e-05,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,50950559778.40595,0.0001932924251979508,,4599.565196841983,1.0236405202418648e-05,
Carnivorous_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,101705212071.36678,6.149219926705632e-05,,5791.372894228102,2.900714161852695e-06,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,49624096.665071465,0.27113656465688735,,455.9298191608002,0.03213436814764974,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,99367219.08666033,0.2009711428159342,,574.6651198741748,0.022246282771519077,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,198826383.29579958,0.14979135712890582,,724.1443226318906,0.015434695709917711,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,395398209.4983175,0.057603133604012646,,910.6371395896389,0.0057317305473622475,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,790284465.9346219,0.0434285036383586,,1147.0832576583095,0.00403680119274282,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,1596484088.142202,0.023823010687250158,,1450.068963877236,0.002001729571125364,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,3198238305.1719217,0.009610145301104232,,1827.9770239256288,0.0007376200764866607,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,6368819972.300732,0.0036023633703011057,,2299.7825984209894,0.00024204156953382762,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,12713151508.920866,0.0024598516580545335,,2895.6864471140507,0.00017039176274255422,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,25468270205.310867,0.0007666641901730661,,3650.3424496887937,4.731809812177089e-05,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,50950559778.40595,0.00034609261182526026,,4599.565196841983,2.0570703208157755e-05,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,101705212071.36678,1.976998045666036e-05,,5791.372894228102,1.1919774507005781e-06,
Crustaceans,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,203373568902.34256,5.166249085708022e-05,,7296.231904209181,2.40654058225555e-06,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,24865171.338516008,0.11466316653012251,,362.12981097943316,0.014839874436839555,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,49624096.665071465,0.07694472515254878,,455.9298191608002,0.009403428164388977,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,99367219.08666033,0.05193159428035764,,574.6651198741748,0.006103447458982252,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,198826383.29579958,0.037188436421676706,,724.1443226318906,0.0038377989257134195,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,395398209.4983175,0.02072179307885543,,910.6371395896389,0.0019212700141791408,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,790284465.9346219,0.013332966888500018,,1147.0832576583095,0.0012734280012877558,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,1596484088.142202,0.006628136300789466,,1450.068963877236,0.0005295645760896768,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,3198238305.1719217,0.003967648961573053,,1827.9770239256288,0.00031250322772393097,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,6368819972.300732,0.0016047149728958556,,2299.7825984209894,0.00011743555314761375,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,12713151508.920866,0.00035922124793333983,,2895.6864471140507,2.530196320662949e-05,
Detritus,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,25468270205.310867,0.00019148713517025233,,3650.3424496887937,1.2501811772890732e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,198826383.29579958,0.011904383366962219,,724.1443226318906,0.0012389827941633434,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,395398209.4983175,0.007012045144813229,,910.6371395896389,0.0007243529633178321,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,790284465.9346219,0.0057668013151960665,,1147.0832576583095,0.0005290405621961147,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,1596484088.142202,0.0016322890572623646,,1450.068963877236,0.00012272758951854096,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,3198238305.1719217,0.001131066649369204,,1827.9770239256288,8.563509185959106e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,6368819972.300732,0.0001687975704670942,,2299.7825984209894,1.172520537413558e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,12713151508.920866,0.00015520218916476166,,2895.6864471140507,1.0537704950291913e-05,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,25468270205.310867,0.00013648066363955956,,3650.3424496887937,8.095332301999837e-06,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,50950559778.40595,6.555265164874435e-05,,4599.565196841983,3.826792710362929e-06,
Filter_feeder_gelatinous,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,101705212071.36678,5.258669935814804e-05,,5791.372894228102,3.093015855035571e-06,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,24865171.338516008,0.01997691722279663,,362.12981097943316,0.0026152835360808073,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,49624096.665071465,0.0068986395566247045,,455.9298191608002,0.0009532040827690723,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,99367219.08666033,0.009145450961203823,,574.6651198741748,0.0009479105672134532,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,198826383.29579958,0.0064531584051998065,,724.1443226318906,0.0006660720975314231,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,395398209.4983175,0.0035088777871842315,,910.6371395896389,0.0003286082477211274,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,790284465.9346219,0.0010322878383726929,,1147.0832576583095,9.863627264776131e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,1596484088.142202,0.0006363993235585179,,1450.068963877236,5.7923458336195536e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,3198238305.1719217,0.0004480328776390272,,1827.9770239256288,2.738852171519608e-05,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,6368819972.300732,7.663087679719236e-05,,2299.7825984209894,5.037468348199652e-06,
Mollusca,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,25468270205.310867,5.161309975193754e-05,,3650.3424496887937,3.220799851853428e-06,
Rhizaria,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,24865171.338516008,0.03361658389661418,,362.12981097943316,0.004257996017540152,
Rhizaria,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,49624096.665071465,0.017710120098062776,,455.9298191608002,0.002137938492471036,
Rhizaria,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,99367219.08666033,0.0051958865489396865,,574.6651198741748,0.0006332052982529191,
Rhizaria,1.0,2011,06,South Pacific Ocean,-16.5,-100.5,0.0,200.0,1,198826383.29579958,0.0021598791290157455,,724.1443226318906,0.0002506943844951766,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,395398209.4983175,0.005565807370772263,,910.6371395896389,0.000495957135064488,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,790284465.9346219,0.0043608126533538774,,1147.0832576583095,0.0003990508721939461,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,1596484088.142202,0.0024618533689005325,,1450.068963877236,0.0002032447032265932,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,3198238305.1719217,0.0016163486667244013,,1827.9770239256288,0.0001205409102430315,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,6368819972.300732,0.0009847345368412647,,2299.7825984209894,6.77251273382937e-05,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,12713151508.920866,0.0005834096565122297,,2895.6864471140507,3.684409820391125e-05,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,25468270205.310867,0.00029101528023292285,,3650.3424496887937,1.7017270195876974e-05,
Carnivorous_gelatinous,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,101705212071.36678,0.00032625358248106087,,5791.372894228102,2.047022608669793e-05,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,12449799.39849715,1.8445328800323866,,287.5552120897828,0.23842830923252917,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,24865171.338516008,1.6933441146277335,,362.12981097943316,0.22229016290939438,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,49624096.665071465,0.38190118216960534,,455.9298191608002,0.05315602747895126,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,99367219.08666033,0.03573052053079941,,574.6651198741748,0.004023293825986527,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,198826383.29579958,0.01396911266723789,,724.1443226318906,0.0014490213541151682,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,395398209.4983175,0.0027863310380663066,,910.6371395896389,0.0003106544692162178,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,1596484088.142202,0.0007957837288060766,,1450.068963877236,6.466876920846148e-05,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,3198238305.1719217,0.0005181088783697345,,1827.9770239256288,3.444026006943757e-05,
Crustaceans,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,6368819972.300732,0.00025927502012687174,,2299.7825984209894,1.9919155099498146e-05,
Detritus,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,6203012.08313392,0.18188629991094868,,227.96490958040008,0.028392245600027618,
Detritus,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,12449799.39849715,0.12837384909447702,,287.5552120897828,0.017645774592133446,
Detritus,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,24865171.338516008,0.10511312130245466,,362.12981097943316,0.01408714757631685,
Detritus,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,49624096.665071465,0.0544451575518093,,455.9298191608002,0.006669197860040149,
Detritus,1.0,2011,06,Arctic Ocean,78.5,0.5,0.0,200.0,1,99367219.08666033,0.017208547780638187,,574.6651198741748,0.0020337529230261566,
