PFT,Validation_percentage,biomass_mid,range_biomass_bin,ocean,year,month,latitude,longitude,min_depth,max_depth,n,normalized_biomass_mean,normalized_biomass_std,QC_3std_dev,QC_min_n_size_bins,QC_R2
Carnivorous_gelatinous,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,2.032259521035269e-05,,0,0,0
Carnivorous_gelatinous,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,2.48556077956577e-05,,0,0,0
Carnivorous_gelatinous,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,1.5745624098693493e-05,,0,0,0
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0011043300042002,,0,0,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0004390609309998,,0,0,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0003227451128624,,0,0,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.000163117903991,,0,0,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0001201075697293,,0,0,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,7.636301135053461e-05,,0,0,0
Crustaceans,1.0,0.0058493055645773,0.0042445487794886,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,2.5162079887163447e-05,,0,0,0
Crustaceans,1.0,0.0119091384247751,0.008651464786156,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,4.264387579490148e-05,,0,0,0
Detritus,1.0,1.151985493259287e-06,8.277774861587923e-07,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,1,0.0011584276565636,,0,1,1
Detritus,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,1,0.0005200439050111,,0,1,1
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.0016852276362587502,0.0013996721920654933,0,1,1
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0006820727132087,,0,1,1
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0001279893386951,,0,1,1
Detritus,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,1.764232344033633e-05,,0,1,1
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.3453025863011509,0.04039008718729602,0,0,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.17299358123231234,0.022664087814302146,0,0,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.07167266357787826,0.016437739589167978,0,0,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.013460183502376051,0.002143814955609832,0,0,0
Mesophytoplankton,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.00199697309720885,0.0007228335866784841,0,0,0
Mesophytoplankton,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0001963457311569,,0,0,0
Mesophytoplankton,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,2.038574765763885e-05,,0,0,0
Mollusca,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0001204148651956,,0,0,1
Mollusca,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,3.909187999467378e-05,,0,0,1
Mollusca,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0001116222788901,,0,0,1
Mollusca,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,7.489797417670894e-05,,0,0,1
Mollusca,1.0,0.0028780942304602,0.0020798590839583,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,1.1828339203107328e-05,,0,0,1
Mollusca,1.0,0.0241859514203969,0.0174210639945971,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,1.1375800487323136e-05,,0,0,1
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0009521998085302,,0,1,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.0011927104532314,0.00036280424370250776,0,1,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.00041955175445045,5.989034760179682e-05,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,2,0.0003659789700797,0.00035195339337502966,0,1,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,4.117277174180612e-05,,0,1,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,8.298120163318724e-05,,0,1,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-170.5,1.0,201.0,1,0.0001026811607133,,0,1,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,03,-18.5,-170.5,3.0,201.0,1,0.0005168296553959,,0,1,1
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,2,0.0007972953579635,0.0008668641864533167,0,1,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,0.0001526052071008,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,8.949739778302165e-05,,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,6.32110501509268e-05,,0,1,0
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,2,0.0005292439884448647,0.0006947786614298163,0,1,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,South Pacific Ocean,2015,03,-18.5,-165.5,2.0,201.0,1,0.0004836934418006,,0,1,0
Crustaceans,1.0,0.0119091384247751,0.008651464786156,South Pacific Ocean,2015,03,-18.5,-165.5,2.0,201.0,1,0.000399629056489,,0,1,0
Detritus,1.0,1.151985493259287e-06,8.277774861587923e-07,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,0.0001295368707798,,0,0,1
Detritus,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,3.600189265040411e-05,,0,0,1
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,9.1795924111876e-05,,0,0,1
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,1.2153299778356134e-05,,0,0,1
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,2.4140207137890488e-05,,0,0,1
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,0.0003832630289192,,0,0,0
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,0.0001982881725435,,0,0,0
Mesophytoplankton,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,8.414847533621084e-05,,0,0,0
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,4.987135895004112e-05,,0,0,0
Mesophytoplankton,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,1.5636137434690545e-05,,0,0,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,0.00012781239374,,0,0,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,8.418223924196283e-05,,0,0,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,7.877587538551687e-05,,0,0,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,2.833744834727518e-05,,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,3.3808048874079445e-05,,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,7.854447486904465e-05,,0,0,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,4.706868709443166e-05,,0,0,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-165.5,1.0,201.0,1,3.945933557810232e-05,,0,0,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-162.5,2.0,201.0,1,0.0004628466530218,,0,1,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-162.5,2.0,201.0,1,0.0001634598477822,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,03,-18.5,-162.5,2.0,201.0,1,0.0002695967953914,,0,1,1
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-162.5,2.0,201.0,1,0.0015159735274943,,0,1,1
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-162.5,2.0,201.0,1,0.0001509855474664,,0,1,1
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-162.5,2.0,201.0,1,0.0002555813227134,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,03,-18.5,-159.5,1.0,201.0,1,0.0007232657063707,,0,1,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,03,-18.5,-159.5,1.0,201.0,1,0.0001728336943176,,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,03,-18.5,-159.5,1.0,201.0,1,0.0001650249235413,,0,1,1
Mesophytoplankton,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,03,-18.5,-159.5,1.0,201.0,1,0.0005715712863816,,0,1,1
Mesophytoplankton,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,03,-18.5,-159.5,1.0,201.0,1,0.0001341848288786,,0,1,1
Mesophytoplankton,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,03,-18.5,-159.5,1.0,201.0,1,0.0001591906821197,,0,1,1
Rhizaria,1.0,1.151985493259287e-06,8.277774861587923e-07,South Pacific Ocean,2015,04,-16.5,-150.5,3.0,201.0,1,0.0011318512259257,,0,1,1
Rhizaria,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Pacific Ocean,2015,04,-16.5,-150.5,3.0,201.0,1,0.0004683153063042,,0,1,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-16.5,-150.5,3.0,201.0,1,0.000451211151284,,0,1,1
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,04,-16.5,-149.5,1.0,201.0,1,0.0065397609630989,,0,1,0
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,04,-16.5,-149.5,1.0,201.0,1,0.0015919054728669,,0,1,0
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-16.5,-149.5,1.0,201.0,1,0.0006067235630645,,0,1,0
Rhizaria,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Pacific Ocean,2015,04,-13.5,-150.5,2.0,201.0,1,0.0006968058475336,,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-13.5,-150.5,2.0,201.0,1,0.000339012457608,,0,1,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-13.5,-150.5,2.0,201.0,1,0.0004501072338285,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0012086415429502,,0,1,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0004607737271172,,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0004694448908783,,0,1,1
Rhizaria,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0021058389726527,,0,0,1
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0016779230838139,,0,0,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0005844377275674,,0,0,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0003715510066208,,0,0,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0015078253015659,,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0011023420781357,,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0012943569722109,,0,0,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0018738736064558,,0,0,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-9.5,-151.5,2.0,201.0,1,0.0003525412751702,,0,0,1
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.0025280960630268,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.0003378380372596,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.0003932704421897,,0,1,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.0023244742711657,,0,1,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.0013080308152123,,0,1,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.0004745438031113,,0,1,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,04,-8.5,-151.5,3.0,201.0,1,0.000807932572378,,0,1,1
Rhizaria,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-6.5,-151.5,2.0,201.0,1,0.0047523667989536,,0,1,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-6.5,-151.5,2.0,201.0,1,0.0005269704605431,,0,1,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,04,-6.5,-151.5,2.0,201.0,1,0.0008728962687821,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0015236957888945,,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.000346212564699,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0006630645550444,,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0028070629156203,,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0010153934759847,,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0011418893807515,,0,0,1
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0011758613650054,,0,0,1
Rhizaria,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,04,-5.5,-151.5,2.0,201.0,1,0.0004183284805789,,0,0,1
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-4.5,-151.5,2.0,201.0,1,0.0040681903717949,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-4.5,-151.5,2.0,201.0,1,0.0027098479373779,,0,1,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-4.5,-151.5,2.0,201.0,1,0.0004255525919909,,0,1,1
Crustaceans,1.0,0.0014129461507528,0.0010320911857739,South Pacific Ocean,2015,04,-4.5,-151.5,2.0,201.0,1,0.0005140444766377,,0,1,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-4.5,-151.5,3.0,201.0,1,0.0011762810149101,,0,1,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-4.5,-151.5,3.0,201.0,1,0.0006002281324818,,0,1,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-4.5,-151.5,3.0,201.0,1,0.0005009497704146,,0,1,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-4.5,-151.5,3.0,201.0,1,0.0005657254412443,,0,1,1
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-3.5,-150.5,2.0,201.0,1,0.0017250004512568,,0,1,1
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-3.5,-150.5,2.0,201.0,1,0.000403003783863,,0,1,1
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-3.5,-150.5,2.0,201.0,1,0.0008613896174991,,0,1,1
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-3.5,-150.5,2.0,201.0,1,0.0005500626100864,,0,1,1
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0032121083170012,,0,1,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,2,0.00225969495365985,0.00048296350180759227,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,2,0.0010161858618926,0.0001966955028437309,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0004538718012817,,0,1,0
Crustaceans,1.0,0.0028780942304602,0.0020798590839583,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,2,0.0004450637533212,0.00012634845123770636,0,1,0
Detritus,1.0,1.151985493259287e-06,8.277774861587923e-07,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0062123595186701,,0,1,1
Detritus,1.0,2.340727180600178e-06,1.7070269538783706e-06,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0003538361443903,,0,1,1
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,2,0.00394227605654535,0.0012880957035693577,0,1,1
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,2,0.003032402008079,0.00088333761533453,0,1,1
Detritus,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0003656152599904,,0,1,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0010430508786323,,0,1,0
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0008275068277905,,0,1,0
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-2.5,-151.5,2.0,201.0,1,0.0004316478391526,,0,1,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-1.5,-151.5,3.0,201.0,1,0.0030233678725,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-1.5,-151.5,3.0,201.0,1,0.0012368072549546,,0,1,0
Crustaceans,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-1.5,-151.5,3.0,201.0,1,0.0004771406944665,,0,1,0
Detritus,1.0,1.151985493259287e-06,8.277774861587923e-07,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0102322221239134,,0,1,0
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,04,-1.5,-151.5,3.0,201.0,1,0.0094547601233938,,0,1,0
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,04,-1.5,-151.5,3.0,201.0,2,0.0038211519596735998,0.0019503125849177423,0,1,0
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-1.5,-151.5,3.0,201.0,2,0.00039438715115815,0.00010413885515053937,0,1,0
Filter_feeder_gelatinous,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.000682607921654,,0,1,1
Filter_feeder_gelatinous,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0004958468679824,,0,1,1
Filter_feeder_gelatinous,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0004401420533602,,0,1,1
Filter_feeder_gelatinous,1.0,0.0028780942304602,0.0020798590839583,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0006819644296579,,0,1,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0013270664652379,,0,1,0
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0010541536454765,,0,1,0
Rhizaria,1.0,0.0006926821282087,0.0005026448096107,South Pacific Ocean,2015,04,-1.5,-151.5,2.0,201.0,1,0.0004690109836672,,0,1,0
Crustaceans,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0037184366142433,,0,1,0
Crustaceans,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0013648030280947,,0,1,0
Crustaceans,1.0,0.0003408275417878,0.0002462995309007,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0006272708621391,,0,1,0
Detritus,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0084183568049998,,0,1,0
Detritus,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0017776988305287,,0,1,0
Detritus,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0005566046895648,,0,1,0
Rhizaria,1.0,4.772452706370237e-06,3.464069552505488e-06,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0017418182608752,,0,0,1
Rhizaria,1.0,9.723094642062492e-06,7.075152891036358e-06,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0012648385486634,,0,0,1
Rhizaria,1.0,1.9684653594912374e-05,1.40241263173338e-05,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.001005232250317,,0,0,1
Rhizaria,1.0,4.005862065482949e-05,2.959033661667364e-05,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0011030320333887,,0,0,1
Rhizaria,1.0,8.24170470390863e-05,6.0635671359454776e-05,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0004398506885645,,0,0,1
Rhizaria,1.0,0.0001681158566504,0.0001211096971779,South Pacific Ocean,2015,04,-1.5,-150.5,2.0,201.0,1,0.0013236036862981,,0,0,1
